'Elapsed time','MLIII'
'0:33.292',-3.020
'0:33.296',-3.330
'0:33.300',-3.565
'0:33.304',-3.635
'0:33.308',-3.525
'0:33.312',-3.240
'0:33.316',-2.895
'0:33.320',-2.525
'0:33.324',-2.240
'0:33.328',-2.095
'0:33.332',-2.030
'0:33.336',-1.995
'0:33.340',-1.960
'0:33.344',-1.945
'0:33.348',-1.945
'0:33.352',-1.945
'0:33.356',-1.935
'0:33.360',-1.915
'0:33.364',-1.885
'0:33.368',-1.900
'0:33.372',-1.880
'0:33.376',-1.875
'0:33.380',-1.880
'0:33.384',-1.880
'0:33.388',-1.875
'0:33.392',-1.875
'0:33.396',-1.880
'0:33.400',-1.850
'0:33.404',-1.840
'0:33.408',-1.825
'0:33.412',-1.830
'0:33.416',-1.815
'0:33.420',-1.800
'0:33.424',-1.765
'0:33.428',-1.765
'0:33.432',-1.765
'0:33.436',-1.750
'0:33.440',-1.740
'0:33.444',-1.720
'0:33.448',-1.710
'0:33.452',-1.695
'0:33.456',-1.680
'0:33.460',-1.660
'0:33.464',-1.640
'0:33.468',-1.615
'0:33.472',-1.610
'0:33.476',-1.590
'0:33.480',-1.585
'0:33.484',-1.560
'0:33.488',-1.535
'0:33.492',-1.525
'0:33.496',-1.525
'0:33.500',-1.520
'0:33.504',-1.525
'0:33.508',-1.545
'0:33.512',-1.545
'0:33.516',-1.550
'0:33.520',-1.555
'0:33.524',-1.565
'0:33.528',-1.565
'0:33.532',-1.580
'0:33.536',-1.595
'0:33.540',-1.620
'0:33.544',-1.645
'0:33.548',-1.670
'0:33.552',-1.705
'0:33.556',-1.735
'0:33.560',-1.785
'0:33.564',-1.815
'0:33.568',-1.845
'0:33.572',-1.900
'0:33.576',-1.930
'0:33.580',-1.940
'0:33.584',-1.945
'0:33.588',-1.960
'0:33.592',-1.935
'0:33.596',-1.965
'0:33.600',-1.990
'0:33.604',-1.995
'0:33.608',-2.005
'0:33.612',-2.030
'0:33.616',-2.005
'0:33.620',-2.015
'0:33.624',-1.995
'0:33.628',-1.995
'0:33.632',-2.005
'0:33.636',-2.005
'0:33.640',-2.005
'0:33.644',-1.990
'0:33.648',-1.995
'0:33.652',-2.000
'0:33.656',-1.995
'0:33.660',-1.985
'0:33.664',-1.985
'0:33.668',-1.985
'0:33.672',-1.995
'0:33.676',-1.995
'0:33.680',-1.995
'0:33.684',-1.985
'0:33.688',-1.975
'0:33.692',-1.970
'0:33.696',-1.975
'0:33.700',-1.985
'0:33.704',-1.975
'0:33.708',-1.975
'0:33.712',-1.985
'0:33.716',-1.985
'0:33.720',-1.985
'0:33.724',-1.990
'0:33.728',-2.005
'0:33.732',-2.000
'0:33.736',-2.005
'0:33.740',-2.005
'0:33.744',-1.995
'0:33.748',-1.985
'0:33.752',-1.985
'0:33.756',-1.985
'0:33.760',-2.020
'0:33.764',-2.020
'0:33.768',-2.030
'0:33.772',-2.025
'0:33.776',-2.035
'0:33.780',-2.050
'0:33.784',-2.030
'0:33.788',-2.035
'0:33.792',-2.020
'0:33.796',-2.030
'0:33.800',-2.035
'0:33.804',-2.030
'0:33.808',-2.015
'0:33.812',-1.985
'0:33.816',-1.985
'0:33.820',-1.970
'0:33.824',-1.995
'0:33.828',-1.995
'0:33.832',-1.985
'0:33.836',-2.005
'0:33.840',-2.020
'0:33.844',-2.030
'0:33.848',-2.030
'0:33.852',-2.030
'0:33.856',-2.030
'0:33.860',-2.035
'0:33.864',-2.045
'0:33.868',-2.045
'0:33.872',-2.045
'0:33.876',-2.030
'0:33.880',-2.030
'0:33.884',-2.030
'0:33.888',-2.020
'0:33.892',-2.025
'0:33.896',-2.025
'0:33.900',-2.015
'0:33.904',-2.015
'0:33.908',-2.020
'0:33.912',-1.995
'0:33.916',-2.005
'0:33.920',-2.020
'0:33.924',-2.065
'0:33.928',-2.080
'0:33.932',-1.985
'0:33.936',-1.765
'0:33.940',-1.495
'0:33.944',-1.290
'0:33.948',-1.250
'0:33.952',-1.455
'0:33.956',-1.795
'0:33.960',-2.225
'0:33.964',-2.615
'0:33.968',-2.995
'0:33.972',-3.290
'0:33.976',-3.515
'0:33.980',-3.525
'0:33.984',-3.320
'0:33.988',-3.045
'0:33.992',-2.765
'0:33.996',-2.490
'0:34.000',-2.235
'0:34.004',-2.090
'0:34.008',-2.005
'0:34.012',-1.945
'0:34.016',-1.935
'0:34.020',-1.930
'0:34.024',-1.910
'0:34.028',-1.895
'0:34.032',-1.875
'0:34.036',-1.860
'0:34.040',-1.855
'0:34.044',-1.860
'0:34.048',-1.860
'0:34.052',-1.860
'0:34.056',-1.850
'0:34.060',-1.850
'0:34.064',-1.850
'0:34.068',-1.845
'0:34.072',-1.830
'0:34.076',-1.830
'0:34.080',-1.800
'0:34.084',-1.800
'0:34.088',-1.795
'0:34.092',-1.790
'0:34.096',-1.785
'0:34.100',-1.780
'0:34.104',-1.765
'0:34.108',-1.755
'0:34.112',-1.735
'0:34.116',-1.695
'0:34.120',-1.690
'0:34.124',-1.690
'0:34.128',-1.675
'0:34.132',-1.650
'0:34.136',-1.640
'0:34.140',-1.635
'0:34.144',-1.610
'0:34.148',-1.595
'0:34.152',-1.580
'0:34.156',-1.565
'0:34.160',-1.560
'0:34.164',-1.550
'0:34.168',-1.550
'0:34.172',-1.550
'0:34.176',-1.550
'0:34.180',-1.550
'0:34.184',-1.550
'0:34.188',-1.555
'0:34.192',-1.550
'0:34.196',-1.560
'0:34.200',-1.560
'0:34.204',-1.575
'0:34.208',-1.605
'0:34.212',-1.620
'0:34.216',-1.670
'0:34.220',-1.680
'0:34.224',-1.720
'0:34.228',-1.740
'0:34.232',-1.785
'0:34.236',-1.825
'0:34.240',-1.850
'0:34.244',-1.885
'0:34.248',-1.910
'0:34.252',-1.930
'0:34.256',-1.935
'0:34.260',-1.935
'0:34.264',-1.945
'0:34.268',-1.965
'0:34.272',-1.970
'0:34.276',-1.985
'0:34.280',-1.990
'0:34.284',-2.020
'0:34.288',-1.995
'0:34.292',-1.995
'0:34.296',-1.995
'0:34.300',-1.995
'0:34.304',-1.970
'0:34.308',-1.995
'0:34.312',-1.985
'0:34.316',-1.975
'0:34.320',-1.970
'0:34.324',-1.985
'0:34.328',-1.995
'0:34.332',-1.990
'0:34.336',-1.995
'0:34.340',-1.995
'0:34.344',-1.990
'0:34.348',-1.990
'0:34.352',-1.985
'0:34.356',-1.970
'0:34.360',-1.975
'0:34.364',-1.985
'0:34.368',-1.985
'0:34.372',-1.970
'0:34.376',-1.960
'0:34.380',-1.960
'0:34.384',-1.960
'0:34.388',-1.970
'0:34.392',-1.975
'0:34.396',-1.975
'0:34.400',-1.970
'0:34.404',-1.985
'0:34.408',-1.985
'0:34.412',-1.985
'0:34.416',-1.985
'0:34.420',-1.985
'0:34.424',-1.995
'0:34.428',-2.000
'0:34.432',-2.015
'0:34.436',-2.020
'0:34.440',-2.025
'0:34.444',-2.025
'0:34.448',-2.030
'0:34.452',-2.030
'0:34.456',-2.025
'0:34.460',-2.020
'0:34.464',-2.020
'0:34.468',-2.030
'0:34.472',-2.055
'0:34.476',-2.020
'0:34.480',-2.000
'0:34.484',-1.970
'0:34.488',-1.975
'0:34.492',-1.945
'0:34.496',-1.985
'0:34.500',-1.995
'0:34.504',-1.985
'0:34.508',-2.005
'0:34.512',-2.030
'0:34.516',-2.030
'0:34.520',-2.030
'0:34.524',-2.030
'0:34.528',-2.030
'0:34.532',-2.035
'0:34.536',-2.030
'0:34.540',-2.030
'0:34.544',-2.030
'0:34.548',-2.045
'0:34.552',-2.035
'0:34.556',-2.030
'0:34.560',-2.020
'0:34.564',-2.020
'0:34.568',-2.025
'0:34.572',-2.020
'0:34.576',-2.005
'0:34.580',-2.020
'0:34.584',-2.030
'0:34.588',-2.075
'0:34.592',-2.090
'0:34.596',-2.120
'0:34.600',-2.055
'0:34.604',-1.880
'0:34.608',-1.575
'0:34.612',-1.345
'0:34.616',-1.285
'0:34.620',-1.405
'0:34.624',-1.675
'0:34.628',-2.055
'0:34.632',-2.440
'0:34.636',-2.800
'0:34.640',-3.120
'0:34.644',-3.330
'0:34.648',-3.470
'0:34.652',-3.470
'0:34.656',-3.285
'0:34.660',-3.005
'0:34.664',-2.700
'0:34.668',-2.400
'0:34.672',-2.150
'0:34.676',-2.020
'0:34.680',-1.960
'0:34.684',-1.935
'0:34.688',-1.935
'0:34.692',-1.935
'0:34.696',-1.910
'0:34.700',-1.900
'0:34.704',-1.885
'0:34.708',-1.900
'0:34.712',-1.900
'0:34.716',-1.905
'0:34.720',-1.900
'0:34.724',-1.885
'0:34.728',-1.885
'0:34.732',-1.875
'0:34.736',-1.875
'0:34.740',-1.880
'0:34.744',-1.870
'0:34.748',-1.860
'0:34.752',-1.855
'0:34.756',-1.850
'0:34.760',-1.840
'0:34.764',-1.815
'0:34.768',-1.780
'0:34.772',-1.790
'0:34.776',-1.790
'0:34.780',-1.785
'0:34.784',-1.755
'0:34.788',-1.740
'0:34.792',-1.735
'0:34.796',-1.720
'0:34.800',-1.700
'0:34.804',-1.695
'0:34.808',-1.690
'0:34.812',-1.660
'0:34.816',-1.645
'0:34.820',-1.635
'0:34.824',-1.620
'0:34.828',-1.585
'0:34.832',-1.580
'0:34.836',-1.575
'0:34.840',-1.575
'0:34.844',-1.575
'0:34.848',-1.575
'0:34.852',-1.585
'0:34.856',-1.580
'0:34.860',-1.575
'0:34.864',-1.580
'0:34.868',-1.585
'0:34.872',-1.595
'0:34.876',-1.620
'0:34.880',-1.635
'0:34.884',-1.670
'0:34.888',-1.690
'0:34.892',-1.700
'0:34.896',-1.740
'0:34.900',-1.785
'0:34.904',-1.830
'0:34.908',-1.860
'0:34.912',-1.900
'0:34.916',-1.925
'0:34.920',-1.945
'0:34.924',-1.965
'0:34.928',-1.985
'0:34.932',-2.005
'0:34.936',-2.025
'0:34.940',-2.025
'0:34.944',-2.030
'0:34.948',-2.025
'0:34.952',-2.030
'0:34.956',-2.020
'0:34.960',-2.025
'0:34.964',-2.030
'0:34.968',-2.030
'0:34.972',-2.045
'0:34.976',-2.045
'0:34.980',-2.030
'0:34.984',-2.025
'0:34.988',-2.025
'0:34.992',-2.045
'0:34.996',-2.075
'0:35.000',-2.045
'0:35.004',-2.045
'0:35.008',-2.035
'0:35.012',-2.045
'0:35.016',-2.055
'0:35.020',-2.025
'0:35.024',-2.030
'0:35.028',-2.020
'0:35.032',-2.025
'0:35.036',-2.045
'0:35.040',-2.035
'0:35.044',-2.045
'0:35.048',-2.030
'0:35.052',-2.035
'0:35.056',-2.045
'0:35.060',-2.045
'0:35.064',-2.035
'0:35.068',-2.025
'0:35.072',-2.045
'0:35.076',-2.045
'0:35.080',-2.045
'0:35.084',-2.035
'0:35.088',-2.045
'0:35.092',-2.050
'0:35.096',-2.055
'0:35.100',-2.055
'0:35.104',-2.060
'0:35.108',-2.055
'0:35.112',-2.065
'0:35.116',-2.075
'0:35.120',-2.090
'0:35.124',-2.090
'0:35.128',-2.090
'0:35.132',-2.095
'0:35.136',-2.085
'0:35.140',-2.090
'0:35.144',-2.080
'0:35.148',-2.080
'0:35.152',-2.090
'0:35.156',-2.080
'0:35.160',-2.080
'0:35.164',-2.080
'0:35.168',-2.035
'0:35.172',-2.030
'0:35.176',-2.030
'0:35.180',-2.055
'0:35.184',-2.080
'0:35.188',-2.080
'0:35.192',-2.090
'0:35.196',-2.095
'0:35.200',-2.105
'0:35.204',-2.095
'0:35.208',-2.090
'0:35.212',-2.090
'0:35.216',-2.090
'0:35.220',-2.095
'0:35.224',-2.105
'0:35.228',-2.095
'0:35.232',-2.105
'0:35.236',-2.105
'0:35.240',-2.090
'0:35.244',-2.090
'0:35.248',-2.090
'0:35.252',-2.095
'0:35.256',-2.105
'0:35.260',-2.105
'0:35.264',-2.105
'0:35.268',-2.120
'0:35.272',-2.140
'0:35.276',-2.170
'0:35.280',-2.140
'0:35.284',-1.945
'0:35.288',-1.640
'0:35.292',-1.400
'0:35.296',-1.370
'0:35.300',-1.545
'0:35.304',-1.850
'0:35.308',-2.235
'0:35.312',-2.585
'0:35.316',-2.880
'0:35.320',-3.145
'0:35.324',-3.405
'0:35.328',-3.565
'0:35.332',-3.545
'0:35.336',-3.345
'0:35.340',-2.995
'0:35.344',-2.635
'0:35.348',-2.360
'0:35.352',-2.190
'0:35.356',-2.095
'0:35.360',-2.055
'0:35.364',-2.020
'0:35.368',-2.005
'0:35.372',-1.990
'0:35.376',-1.995
'0:35.380',-1.985
'0:35.384',-1.965
'0:35.388',-1.960
'0:35.392',-1.945
'0:35.396',-1.945
'0:35.400',-1.945
'0:35.404',-1.945
'0:35.408',-1.940
'0:35.412',-1.935
'0:35.416',-1.935
'0:35.420',-1.935
'0:35.424',-1.910
'0:35.428',-1.900
'0:35.432',-1.880
'0:35.436',-1.880
'0:35.440',-1.860
'0:35.444',-1.860
'0:35.448',-1.850
'0:35.452',-1.840
'0:35.456',-1.825
'0:35.460',-1.810
'0:35.464',-1.800
'0:35.468',-1.780
'0:35.472',-1.785
'0:35.476',-1.765
'0:35.480',-1.740
'0:35.484',-1.720
'0:35.488',-1.680
'0:35.492',-1.670
'0:35.496',-1.645
'0:35.500',-1.645
'0:35.504',-1.625
'0:35.508',-1.610
'0:35.512',-1.595
'0:35.516',-1.585
'0:35.520',-1.560
'0:35.524',-1.575
'0:35.528',-1.560
'0:35.532',-1.575
'0:35.536',-1.565
'0:35.540',-1.555
'0:35.544',-1.590
'0:35.548',-1.595
'0:35.552',-1.610
'0:35.556',-1.620
'0:35.560',-1.645
'0:35.564',-1.680
'0:35.568',-1.705
'0:35.572',-1.740
'0:35.576',-1.785
'0:35.580',-1.815
'0:35.584',-1.860
'0:35.588',-1.900
'0:35.592',-1.935
'0:35.596',-1.970
'0:35.600',-1.990
'0:35.604',-2.015
'0:35.608',-2.020
'0:35.612',-2.030
'0:35.616',-2.035
'0:35.620',-2.045
'0:35.624',-2.055
'0:35.628',-2.075
'0:35.632',-2.065
'0:35.636',-2.065
'0:35.640',-2.060
'0:35.644',-2.065
'0:35.648',-2.060
'0:35.652',-2.055
'0:35.656',-2.060
'0:35.660',-2.060
'0:35.664',-2.065
'0:35.668',-2.065
'0:35.672',-2.060
'0:35.676',-2.075
'0:35.680',-2.055
'0:35.684',-2.065
'0:35.688',-2.090
'0:35.692',-2.065
'0:35.696',-2.065
'0:35.700',-2.080
'0:35.704',-2.075
'0:35.708',-2.085
'0:35.712',-2.060
'0:35.716',-2.065
'0:35.720',-2.075
'0:35.724',-2.065
'0:35.728',-2.075
'0:35.732',-2.065
'0:35.736',-2.065
'0:35.740',-2.055
'0:35.744',-2.060
'0:35.748',-2.080
'0:35.752',-2.075
'0:35.756',-2.080
'0:35.760',-2.080
'0:35.764',-2.080
'0:35.768',-2.080
'0:35.772',-2.080
'0:35.776',-2.080
'0:35.780',-2.085
'0:35.784',-2.105
'0:35.788',-2.095
'0:35.792',-2.120
'0:35.796',-2.120
'0:35.800',-2.120
'0:35.804',-2.105
'0:35.808',-2.105
'0:35.812',-2.110
'0:35.816',-2.120
'0:35.820',-2.115
'0:35.824',-2.095
'0:35.828',-2.080
'0:35.832',-2.075
'0:35.836',-2.045
'0:35.840',-2.060
'0:35.844',-2.065
'0:35.848',-2.080
'0:35.852',-2.095
'0:35.856',-2.105
'0:35.860',-2.115
'0:35.864',-2.125
'0:35.868',-2.120
'0:35.872',-2.125
'0:35.876',-2.145
'0:35.880',-2.125
'0:35.884',-2.125
'0:35.888',-2.120
'0:35.892',-2.120
'0:35.896',-2.140
'0:35.900',-2.125
'0:35.904',-2.125
'0:35.908',-2.125
'0:35.912',-2.120
'0:35.916',-2.120
'0:35.920',-2.125
'0:35.924',-2.120
'0:35.928',-2.125
'0:35.932',-2.135
'0:35.936',-2.170
'0:35.940',-2.195
'0:35.944',-2.200
'0:35.948',-2.090
'0:35.952',-1.860
'0:35.956',-1.565
'0:35.960',-1.370
'0:35.964',-1.375
'0:35.968',-1.575
'0:35.972',-1.935
'0:35.976',-2.360
'0:35.980',-2.765
'0:35.984',-3.115
'0:35.988',-3.425
'0:35.992',-3.635
'0:35.996',-3.680
'0:36.000',-3.550
'0:36.004',-3.250
'0:36.008',-2.960
'0:36.012',-2.635
'0:36.016',-2.350
'0:36.020',-2.170
'0:36.024',-2.080
'0:36.028',-2.030
'0:36.032',-2.020
'0:36.036',-2.020
'0:36.040',-2.005
'0:36.044',-1.970
'0:36.048',-1.985
'0:36.052',-1.970
'0:36.056',-1.965
'0:36.060',-1.960
'0:36.064',-1.945
'0:36.068',-1.960
'0:36.072',-1.960
'0:36.076',-1.945
'0:36.080',-1.935
'0:36.084',-1.925
'0:36.088',-1.930
'0:36.092',-1.915
'0:36.096',-1.910
'0:36.100',-1.910
'0:36.104',-1.900
'0:36.108',-1.885
'0:36.112',-1.875
'0:36.116',-1.855
'0:36.120',-1.850
'0:36.124',-1.830
'0:36.128',-1.815
'0:36.132',-1.800
'0:36.136',-1.785
'0:36.140',-1.765
'0:36.144',-1.740
'0:36.148',-1.735
'0:36.152',-1.700
'0:36.156',-1.695
'0:36.160',-1.680
'0:36.164',-1.670
'0:36.168',-1.645
'0:36.172',-1.615
'0:36.176',-1.620
'0:36.180',-1.595
'0:36.184',-1.590
'0:36.188',-1.575
'0:36.192',-1.580
'0:36.196',-1.575
'0:36.200',-1.580
'0:36.204',-1.590
'0:36.208',-1.590
'0:36.212',-1.595
'0:36.216',-1.590
'0:36.220',-1.620
'0:36.224',-1.650
'0:36.228',-1.690
'0:36.232',-1.695
'0:36.236',-1.740
'0:36.240',-1.770
'0:36.244',-1.830
'0:36.248',-1.860
'0:36.252',-1.885
'0:36.256',-1.925
'0:36.260',-1.960
'0:36.264',-1.985
'0:36.268',-1.995
'0:36.272',-2.020
'0:36.276',-2.035
'0:36.280',-2.055
'0:36.284',-2.065
'0:36.288',-2.065
'0:36.292',-2.065
'0:36.296',-2.075
'0:36.300',-2.065
'0:36.304',-2.075
'0:36.308',-2.075
'0:36.312',-2.075
'0:36.316',-2.080
'0:36.320',-2.080
'0:36.324',-2.075
'0:36.328',-2.080
'0:36.332',-2.075
'0:36.336',-2.065
'0:36.340',-2.065
'0:36.344',-2.075
'0:36.348',-2.075
'0:36.352',-2.065
'0:36.356',-2.065
'0:36.360',-2.080
'0:36.364',-2.085
'0:36.368',-2.065
'0:36.372',-2.055
'0:36.376',-2.055
'0:36.380',-2.075
'0:36.384',-2.065
'0:36.388',-2.080
'0:36.392',-2.080
'0:36.396',-2.065
'0:36.400',-2.095
'0:36.404',-2.065
'0:36.408',-2.065
'0:36.412',-2.060
'0:36.416',-2.060
'0:36.420',-2.080
'0:36.424',-2.075
'0:36.428',-2.075
'0:36.432',-2.060
'0:36.436',-2.065
'0:36.440',-2.075
'0:36.444',-2.090
'0:36.448',-2.105
'0:36.452',-2.105
'0:36.456',-2.120
'0:36.460',-2.120
'0:36.464',-2.095
'0:36.468',-2.105
'0:36.472',-2.095
'0:36.476',-2.115
'0:36.480',-2.110
'0:36.484',-2.105
'0:36.488',-2.085
'0:36.492',-2.060
'0:36.496',-2.030
'0:36.500',-2.030
'0:36.504',-2.045
'0:36.508',-2.065
'0:36.512',-2.080
'0:36.516',-2.090
'0:36.520',-2.095
'0:36.524',-2.120
'0:36.528',-2.115
'0:36.532',-2.105
'0:36.536',-2.105
'0:36.540',-2.105
'0:36.544',-2.105
'0:36.548',-2.115
'0:36.552',-2.105
'0:36.556',-2.095
'0:36.560',-2.095
'0:36.564',-2.120
'0:36.568',-2.135
'0:36.572',-2.120
'0:36.576',-2.120
'0:36.580',-2.120
'0:36.584',-2.110
'0:36.588',-2.120
'0:36.592',-2.105
'0:36.596',-2.120
'0:36.600',-2.170
'0:36.604',-2.190
'0:36.608',-2.170
'0:36.612',-2.045
'0:36.616',-1.785
'0:36.620',-1.465
'0:36.624',-1.270
'0:36.628',-1.295
'0:36.632',-1.525
'0:36.636',-1.905
'0:36.640',-2.345
'0:36.644',-2.780
'0:36.648',-3.190
'0:36.652',-3.465
'0:36.656',-3.620
'0:36.660',-3.670
'0:36.664',-3.585
'0:36.668',-3.350
'0:36.672',-3.035
'0:36.676',-2.695
'0:36.680',-2.380
'0:36.684',-2.170
'0:36.688',-2.050
'0:36.692',-2.020
'0:36.696',-1.995
'0:36.700',-1.985
'0:36.704',-1.975
'0:36.708',-1.985
'0:36.712',-1.960
'0:36.716',-1.935
'0:36.720',-1.940
'0:36.724',-1.935
'0:36.728',-1.930
'0:36.732',-1.925
'0:36.736',-1.930
'0:36.740',-1.910
'0:36.744',-1.910
'0:36.748',-1.885
'0:36.752',-1.875
'0:36.756',-1.855
'0:36.760',-1.880
'0:36.764',-1.860
'0:36.768',-1.855
'0:36.772',-1.845
'0:36.776',-1.830
'0:36.780',-1.830
'0:36.784',-1.815
'0:36.788',-1.810
'0:36.792',-1.790
'0:36.796',-1.765
'0:36.800',-1.755
'0:36.804',-1.755
'0:36.808',-1.740
'0:36.812',-1.720
'0:36.816',-1.705
'0:36.820',-1.680
'0:36.824',-1.665
'0:36.828',-1.645
'0:36.832',-1.620
'0:36.836',-1.610
'0:36.840',-1.590
'0:36.844',-1.565
'0:36.848',-1.560
'0:36.852',-1.560
'0:36.856',-1.560
'0:36.860',-1.560
'0:36.864',-1.575
'0:36.868',-1.585
'0:36.872',-1.590
'0:36.876',-1.580
'0:36.880',-1.585
'0:36.884',-1.610
'0:36.888',-1.625
'0:36.892',-1.660
'0:36.896',-1.690
'0:36.900',-1.710
'0:36.904',-1.740
'0:36.908',-1.785
'0:36.912',-1.815
'0:36.916',-1.860
'0:36.920',-1.905
'0:36.924',-1.905
'0:36.928',-1.945
'0:36.932',-1.975
'0:36.936',-1.985
'0:36.940',-1.990
'0:36.944',-2.020
'0:36.948',-2.005
'0:36.952',-2.020
'0:36.956',-2.020
'0:36.960',-2.015
'0:36.964',-2.020
'0:36.968',-2.020
'0:36.972',-2.025
'0:36.976',-2.020
'0:36.980',-2.020
'0:36.984',-2.030
'0:36.988',-2.025
'0:36.992',-2.030
'0:36.996',-2.020
'0:37.000',-2.025
'0:37.004',-2.020
'0:37.008',-2.030
'0:37.012',-2.045
'0:37.016',-2.030
'0:37.020',-2.025
'0:37.024',-2.025
'0:37.028',-2.005
'0:37.032',-1.995
'0:37.036',-1.995
'0:37.040',-2.005
'0:37.044',-2.005
'0:37.048',-2.025
'0:37.052',-2.020
'0:37.056',-2.020
'0:37.060',-2.020
'0:37.064',-2.000
'0:37.068',-2.005
'0:37.072',-2.000
'0:37.076',-2.020
'0:37.080',-2.025
'0:37.084',-2.005
'0:37.088',-2.015
'0:37.092',-2.030
'0:37.096',-2.020
'0:37.100',-2.020
'0:37.104',-2.030
'0:37.108',-2.055
'0:37.112',-2.080
'0:37.116',-2.045
'0:37.120',-2.045
'0:37.124',-2.030
'0:37.128',-2.045
'0:37.132',-2.065
'0:37.136',-2.065
'0:37.140',-2.065
'0:37.144',-2.055
'0:37.148',-2.045
'0:37.152',-2.020
'0:37.156',-1.995
'0:37.160',-1.985
'0:37.164',-2.005
'0:37.168',-2.020
'0:37.172',-2.030
'0:37.176',-2.030
'0:37.180',-2.030
'0:37.184',-2.050
'0:37.188',-2.055
'0:37.192',-2.055
'0:37.196',-2.060
'0:37.200',-2.065
'0:37.204',-2.055
'0:37.208',-2.055
'0:37.212',-2.050
'0:37.216',-2.055
'0:37.220',-2.035
'0:37.224',-2.045
'0:37.228',-2.045
'0:37.232',-2.050
'0:37.236',-2.050
'0:37.240',-2.055
'0:37.244',-2.045
'0:37.248',-2.050
'0:37.252',-2.045
'0:37.256',-2.080
'0:37.260',-2.120
'0:37.264',-2.140
'0:37.268',-2.095
'0:37.272',-1.900
'0:37.276',-1.595
'0:37.280',-1.315
'0:37.284',-1.260
'0:37.288',-1.415
'0:37.292',-1.765
'0:37.296',-2.200
'0:37.300',-2.625
'0:37.304',-2.925
'0:37.308',-3.190
'0:37.312',-3.405
'0:37.316',-3.525
'0:37.320',-3.520
'0:37.324',-3.310
'0:37.328',-2.990
'0:37.332',-2.660
'0:37.336',-2.370
'0:37.340',-2.150
'0:37.344',-2.025
'0:37.348',-1.970
'0:37.352',-1.945
'0:37.356',-1.935
'0:37.360',-1.915
'0:37.364',-1.905
'0:37.368',-1.900
'0:37.372',-1.900
'0:37.376',-1.885
'0:37.380',-1.880
'0:37.384',-1.880
'0:37.388',-1.875
'0:37.392',-1.885
'0:37.396',-1.875
'0:37.400',-1.885
'0:37.404',-1.860
'0:37.408',-1.860
'0:37.412',-1.840
'0:37.416',-1.840
'0:37.420',-1.840
'0:37.424',-1.825
'0:37.428',-1.830
'0:37.432',-1.815
'0:37.436',-1.790
'0:37.440',-1.760
'0:37.444',-1.755
'0:37.448',-1.735
'0:37.452',-1.735
'0:37.456',-1.730
'0:37.460',-1.710
'0:37.464',-1.695
'0:37.468',-1.660
'0:37.472',-1.670
'0:37.476',-1.660
'0:37.480',-1.645
'0:37.484',-1.620
'0:37.488',-1.610
'0:37.492',-1.585
'0:37.496',-1.575
'0:37.500',-1.550
'0:37.504',-1.550
'0:37.508',-1.575
'0:37.512',-1.575
'0:37.516',-1.560
'0:37.520',-1.550
'0:37.524',-1.550
'0:37.528',-1.565
'0:37.532',-1.585
'0:37.536',-1.585
'0:37.540',-1.605
'0:37.544',-1.635
'0:37.548',-1.670
'0:37.552',-1.690
'0:37.556',-1.720
'0:37.560',-1.735
'0:37.564',-1.750
'0:37.568',-1.780
'0:37.572',-1.810
'0:37.576',-1.840
'0:37.580',-1.880
'0:37.584',-1.905
'0:37.588',-1.930
'0:37.592',-1.935
'0:37.596',-1.945
'0:37.600',-1.960
'0:37.604',-1.970
'0:37.608',-1.985
'0:37.612',-2.005
'0:37.616',-2.030
'0:37.620',-1.995
'0:37.624',-1.995
'0:37.628',-1.995
'0:37.632',-1.995
'0:37.636',-1.985
'0:37.640',-2.005
'0:37.644',-2.005
'0:37.648',-1.995
'0:37.652',-1.995
'0:37.656',-1.990
'0:37.660',-1.990
'0:37.664',-1.990
'0:37.668',-1.995
'0:37.672',-2.005
'0:37.676',-2.005
'0:37.680',-1.995
'0:37.684',-1.990
'0:37.688',-1.985
'0:37.692',-1.975
'0:37.696',-2.000
'0:37.700',-1.990
'0:37.704',-2.005
'0:37.708',-2.005
'0:37.712',-2.005
'0:37.716',-1.995
'0:37.720',-1.985
'0:37.724',-1.975
'0:37.728',-1.970
'0:37.732',-1.985
'0:37.736',-2.005
'0:37.740',-1.995
'0:37.744',-1.995
'0:37.748',-1.995
'0:37.752',-1.995
'0:37.756',-1.995
'0:37.760',-2.005
'0:37.764',-2.025
'0:37.768',-2.025
'0:37.772',-2.045
'0:37.776',-2.045
'0:37.780',-2.045
'0:37.784',-2.045
'0:37.788',-2.035
'0:37.792',-2.045
'0:37.796',-2.045
'0:37.800',-2.045
'0:37.804',-2.060
'0:37.808',-2.020
'0:37.812',-2.000
'0:37.816',-1.985
'0:37.820',-1.975
'0:37.824',-1.970
'0:37.828',-1.995
'0:37.832',-2.005
'0:37.836',-2.015
'0:37.840',-2.030
'0:37.844',-2.045
'0:37.848',-2.030
'0:37.852',-2.020
'0:37.856',-2.020
'0:37.860',-2.020
'0:37.864',-2.030
'0:37.868',-2.030
'0:37.872',-2.030
'0:37.876',-2.030
'0:37.880',-2.030
'0:37.884',-2.030
'0:37.888',-2.045
'0:37.892',-2.055
'0:37.896',-2.055
'0:37.900',-2.055
'0:37.904',-2.050
'0:37.908',-2.055
'0:37.912',-2.055
'0:37.916',-2.075
'0:37.920',-2.095
'0:37.924',-2.080
'0:37.928',-1.945
'0:37.932',-1.680
'0:37.936',-1.415
'0:37.940',-1.325
'0:37.944',-1.465
'0:37.948',-1.830
