'Elapsed time','MLIII'
'0:30.212',-1.110
'0:30.216',-1.105
'0:30.220',-1.090
'0:30.224',-1.070
'0:30.228',-1.065
'0:30.232',-1.055
'0:30.236',-1.045
'0:30.240',-1.035
'0:30.244',-1.020
'0:30.248',-1.005
'0:30.252',-1.000
'0:30.256',-0.990
'0:30.260',-0.975
'0:30.264',-0.955
'0:30.268',-0.925
'0:30.272',-0.910
'0:30.276',-0.895
'0:30.280',-0.895
'0:30.284',-0.875
'0:30.288',-0.855
'0:30.292',-0.850
'0:30.296',-0.835
'0:30.300',-0.835
'0:30.304',-0.835
'0:30.308',-0.825
'0:30.312',-0.835
'0:30.316',-0.845
'0:30.320',-0.865
'0:30.324',-0.875
'0:30.328',-0.910
'0:30.332',-0.940
'0:30.336',-0.965
'0:30.340',-0.990
'0:30.344',-1.015
'0:30.348',-1.040
'0:30.352',-1.070
'0:30.356',-1.090
'0:30.360',-1.100
'0:30.364',-1.120
'0:30.368',-1.140
'0:30.372',-1.170
'0:30.376',-1.190
'0:30.380',-1.205
'0:30.384',-1.200
'0:30.388',-1.210
'0:30.392',-1.225
'0:30.396',-1.235
'0:30.400',-1.245
'0:30.404',-1.245
'0:30.408',-1.245
'0:30.412',-1.250
'0:30.416',-1.250
'0:30.420',-1.265
'0:30.424',-1.275
'0:30.428',-1.270
'0:30.432',-1.270
'0:30.436',-1.265
'0:30.440',-1.270
'0:30.444',-1.260
'0:30.448',-1.250
'0:30.452',-1.265
'0:30.456',-1.260
'0:30.460',-1.265
'0:30.464',-1.265
'0:30.468',-1.265
'0:30.472',-1.265
'0:30.476',-1.265
'0:30.480',-1.250
'0:30.484',-1.245
'0:30.488',-1.255
'0:30.492',-1.255
'0:30.496',-1.265
'0:30.500',-1.250
'0:30.504',-1.245
'0:30.508',-1.245
'0:30.512',-1.245
'0:30.516',-1.245
'0:30.520',-1.240
'0:30.524',-1.240
'0:30.528',-1.230
'0:30.532',-1.225
'0:30.536',-1.235
'0:30.540',-1.235
'0:30.544',-1.240
'0:30.548',-1.240
'0:30.552',-1.245
'0:30.556',-1.245
'0:30.560',-1.250
'0:30.564',-1.250
'0:30.568',-1.245
'0:30.572',-1.240
'0:30.576',-1.245
'0:30.580',-1.245
'0:30.584',-1.240
'0:30.588',-1.245
'0:30.592',-1.250
'0:30.596',-1.260
'0:30.600',-1.240
'0:30.604',-1.250
'0:30.608',-1.265
'0:30.612',-1.265
'0:30.616',-1.270
'0:30.620',-1.260
'0:30.624',-1.250
'0:30.628',-1.255
'0:30.632',-1.260
'0:30.636',-1.265
'0:30.640',-1.270
'0:30.644',-1.265
'0:30.648',-1.260
'0:30.652',-1.265
'0:30.656',-1.270
'0:30.660',-1.265
'0:30.664',-1.265
'0:30.668',-1.265
'0:30.672',-1.265
'0:30.676',-1.265
'0:30.680',-1.265
'0:30.684',-1.265
'0:30.688',-1.255
'0:30.692',-1.260
'0:30.696',-1.260
'0:30.700',-1.265
'0:30.704',-1.270
'0:30.708',-1.265
'0:30.712',-1.265
'0:30.716',-1.265
'0:30.720',-1.255
'0:30.724',-1.250
'0:30.728',-1.255
'0:30.732',-1.250
'0:30.736',-1.250
'0:30.740',-1.250
'0:30.744',-1.245
'0:30.748',-1.245
'0:30.752',-1.250
'0:30.756',-1.255
'0:30.760',-1.245
'0:30.764',-1.225
'0:30.768',-1.210
'0:30.772',-1.190
'0:30.776',-1.170
'0:30.780',-1.160
'0:30.784',-1.155
'0:30.788',-1.145
'0:30.792',-1.135
'0:30.796',-1.120
'0:30.800',-1.110
'0:30.804',-1.100
'0:30.808',-1.080
'0:30.812',-1.080
'0:30.816',-1.080
'0:30.820',-1.075
'0:30.824',-1.075
'0:30.828',-1.070
'0:30.832',-1.090
'0:30.836',-1.115
'0:30.840',-1.140
'0:30.844',-1.165
'0:30.848',-1.195
'0:30.852',-1.215
'0:30.856',-1.210
'0:30.860',-1.215
'0:30.864',-1.215
'0:30.868',-1.225
'0:30.872',-1.230
'0:30.876',-1.235
'0:30.880',-1.235
'0:30.884',-1.235
'0:30.888',-1.240
'0:30.892',-1.235
'0:30.896',-1.235
'0:30.900',-1.235
'0:30.904',-1.215
'0:30.908',-1.225
'0:30.912',-1.215
'0:30.916',-1.215
'0:30.920',-1.215
'0:30.924',-1.210
'0:30.928',-1.190
'0:30.932',-1.195
'0:30.936',-1.210
'0:30.940',-1.215
'0:30.944',-1.220
'0:30.948',-1.210
'0:30.952',-1.150
'0:30.956',-1.055
'0:30.960',-0.910
'0:30.964',-0.690
'0:30.968',-0.460
'0:30.972',-0.265
'0:30.976',-0.170
'0:30.980',-0.175
'0:30.984',-0.315
'0:30.988',-0.490
'0:30.992',-0.670
'0:30.996',-0.800
'0:31.000',-0.875
'0:31.004',-0.920
'0:31.008',-0.960
'0:31.012',-1.005
'0:31.016',-1.040
'0:31.020',-1.065
'0:31.024',-1.090
'0:31.028',-1.115
'0:31.032',-1.125
'0:31.036',-1.145
'0:31.040',-1.160
'0:31.044',-1.165
'0:31.048',-1.175
'0:31.052',-1.200
'0:31.056',-1.200
'0:31.060',-1.180
'0:31.064',-1.175
'0:31.068',-1.175
'0:31.072',-1.190
'0:31.076',-1.195
'0:31.080',-1.185
'0:31.084',-1.170
'0:31.088',-1.175
'0:31.092',-1.185
'0:31.096',-1.175
'0:31.100',-1.175
'0:31.104',-1.170
'0:31.108',-1.165
'0:31.112',-1.165
'0:31.116',-1.155
'0:31.120',-1.155
'0:31.124',-1.145
'0:31.128',-1.155
'0:31.132',-1.160
'0:31.136',-1.140
'0:31.140',-1.125
'0:31.144',-1.125
'0:31.148',-1.125
'0:31.152',-1.125
'0:31.156',-1.125
'0:31.160',-1.105
'0:31.164',-1.105
'0:31.168',-1.100
'0:31.172',-1.100
'0:31.176',-1.095
'0:31.180',-1.080
'0:31.184',-1.060
'0:31.188',-1.050
'0:31.192',-1.055
'0:31.196',-1.045
'0:31.200',-1.035
'0:31.204',-1.030
'0:31.208',-1.010
'0:31.212',-0.990
'0:31.216',-0.990
'0:31.220',-0.980
'0:31.224',-0.955
'0:31.228',-0.940
'0:31.232',-0.925
'0:31.236',-0.900
'0:31.240',-0.890
'0:31.244',-0.875
'0:31.248',-0.855
'0:31.252',-0.845
'0:31.256',-0.835
'0:31.260',-0.825
'0:31.264',-0.810
'0:31.268',-0.805
'0:31.272',-0.805
'0:31.276',-0.790
'0:31.280',-0.785
'0:31.284',-0.780
'0:31.288',-0.795
'0:31.292',-0.805
'0:31.296',-0.810
'0:31.300',-0.820
'0:31.304',-0.850
'0:31.308',-0.885
'0:31.312',-0.915
'0:31.316',-0.940
'0:31.320',-0.960
'0:31.324',-0.985
'0:31.328',-1.000
'0:31.332',-1.015
'0:31.336',-1.040
'0:31.340',-1.055
'0:31.344',-1.065
'0:31.348',-1.090
'0:31.352',-1.110
'0:31.356',-1.120
'0:31.360',-1.125
'0:31.364',-1.130
'0:31.368',-1.125
'0:31.372',-1.135
'0:31.376',-1.145
'0:31.380',-1.145
'0:31.384',-1.155
'0:31.388',-1.145
'0:31.392',-1.155
'0:31.396',-1.165
'0:31.400',-1.160
'0:31.404',-1.165
'0:31.408',-1.170
'0:31.412',-1.165
'0:31.416',-1.160
'0:31.420',-1.140
'0:31.424',-1.145
'0:31.428',-1.165
'0:31.432',-1.170
'0:31.436',-1.155
'0:31.440',-1.150
'0:31.444',-1.155
'0:31.448',-1.165
'0:31.452',-1.165
'0:31.456',-1.155
'0:31.460',-1.145
'0:31.464',-1.140
'0:31.468',-1.155
'0:31.472',-1.150
'0:31.476',-1.140
'0:31.480',-1.130
'0:31.484',-1.135
'0:31.488',-1.135
'0:31.492',-1.140
'0:31.496',-1.145
'0:31.500',-1.135
'0:31.504',-1.135
'0:31.508',-1.140
'0:31.512',-1.135
'0:31.516',-1.135
'0:31.520',-1.135
'0:31.524',-1.140
'0:31.528',-1.145
'0:31.532',-1.140
'0:31.536',-1.130
'0:31.540',-1.140
'0:31.544',-1.140
'0:31.548',-1.145
'0:31.552',-1.140
'0:31.556',-1.140
'0:31.560',-1.130
'0:31.564',-1.135
'0:31.568',-1.155
'0:31.572',-1.165
'0:31.576',-1.155
'0:31.580',-1.150
'0:31.584',-1.150
'0:31.588',-1.145
'0:31.592',-1.150
'0:31.596',-1.155
'0:31.600',-1.145
'0:31.604',-1.140
'0:31.608',-1.155
'0:31.612',-1.155
'0:31.616',-1.165
'0:31.620',-1.155
'0:31.624',-1.145
'0:31.628',-1.140
'0:31.632',-1.145
'0:31.636',-1.150
'0:31.640',-1.145
'0:31.644',-1.140
'0:31.648',-1.140
'0:31.652',-1.145
'0:31.656',-1.150
'0:31.660',-1.135
'0:31.664',-1.135
'0:31.668',-1.145
'0:31.672',-1.145
'0:31.676',-1.145
'0:31.680',-1.140
'0:31.684',-1.145
'0:31.688',-1.150
'0:31.692',-1.155
'0:31.696',-1.155
'0:31.700',-1.145
'0:31.704',-1.150
'0:31.708',-1.160
'0:31.712',-1.160
'0:31.716',-1.155
'0:31.720',-1.140
'0:31.724',-1.135
'0:31.728',-1.140
'0:31.732',-1.150
'0:31.736',-1.150
'0:31.740',-1.145
'0:31.744',-1.135
'0:31.748',-1.140
'0:31.752',-1.145
'0:31.756',-1.140
'0:31.760',-1.135
'0:31.764',-1.135
'0:31.768',-1.140
'0:31.772',-1.145
'0:31.776',-1.140
'0:31.780',-1.140
'0:31.784',-1.140
'0:31.788',-1.145
'0:31.792',-1.145
'0:31.796',-1.135
'0:31.800',-1.110
'0:31.804',-1.075
'0:31.808',-1.065
'0:31.812',-1.065
'0:31.816',-1.060
'0:31.820',-1.045
'0:31.824',-1.030
'0:31.828',-1.025
'0:31.832',-1.025
'0:31.836',-1.030
'0:31.840',-1.010
'0:31.844',-1.005
'0:31.848',-0.995
'0:31.852',-1.005
'0:31.856',-1.020
'0:31.860',-1.015
'0:31.864',-1.035
'0:31.868',-1.050
'0:31.872',-1.090
'0:31.876',-1.105
'0:31.880',-1.115
'0:31.884',-1.125
'0:31.888',-1.135
'0:31.892',-1.140
'0:31.896',-1.155
'0:31.900',-1.155
'0:31.904',-1.155
'0:31.908',-1.155
'0:31.912',-1.160
'0:31.916',-1.155
'0:31.920',-1.160
'0:31.924',-1.155
'0:31.928',-1.165
'0:31.932',-1.165
'0:31.936',-1.165
'0:31.940',-1.170
'0:31.944',-1.160
'0:31.948',-1.160
'0:31.952',-1.145
'0:31.956',-1.125
'0:31.960',-1.125
'0:31.964',-1.135
'0:31.968',-1.155
'0:31.972',-1.165
'0:31.976',-1.140
'0:31.980',-1.090
'0:31.984',-1.020
'0:31.988',-0.885
'0:31.992',-0.695
'0:31.996',-0.470
'0:32.000',-0.265
'0:32.004',-0.155
'0:32.008',-0.140
'0:32.012',-0.285
'0:32.016',-0.450
'0:32.020',-0.630
'0:32.024',-0.795
'0:32.028',-0.865
'0:32.032',-0.910
'0:32.036',-0.945
'0:32.040',-0.960
'0:32.044',-0.985
'0:32.048',-1.010
'0:32.052',-1.040
'0:32.056',-1.075
'0:32.060',-1.090
'0:32.064',-1.105
'0:32.068',-1.125
'0:32.072',-1.130
'0:32.076',-1.135
'0:32.080',-1.140
'0:32.084',-1.145
'0:32.088',-1.150
'0:32.092',-1.145
'0:32.096',-1.140
'0:32.100',-1.140
'0:32.104',-1.145
'0:32.108',-1.155
'0:32.112',-1.155
'0:32.116',-1.135
'0:32.120',-1.130
'0:32.124',-1.125
'0:32.128',-1.135
'0:32.132',-1.135
'0:32.136',-1.135
'0:32.140',-1.120
'0:32.144',-1.105
'0:32.148',-1.110
'0:32.152',-1.105
'0:32.156',-1.100
'0:32.160',-1.090
'0:32.164',-1.090
'0:32.168',-1.095
'0:32.172',-1.095
'0:32.176',-1.090
'0:32.180',-1.080
'0:32.184',-1.075
'0:32.188',-1.070
'0:32.192',-1.070
'0:32.196',-1.065
'0:32.200',-1.050
'0:32.204',-1.055
'0:32.208',-1.045
'0:32.212',-1.035
'0:32.216',-1.015
'0:32.220',-1.020
'0:32.224',-1.015
'0:32.228',-1.010
'0:32.232',-0.995
'0:32.236',-0.975
'0:32.240',-0.965
'0:32.244',-0.955
'0:32.248',-0.955
'0:32.252',-0.935
'0:32.256',-0.910
'0:32.260',-0.890
'0:32.264',-0.875
'0:32.268',-0.855
'0:32.272',-0.840
'0:32.276',-0.810
'0:32.280',-0.800
'0:32.284',-0.775
'0:32.288',-0.770
'0:32.292',-0.760
'0:32.296',-0.755
'0:32.300',-0.740
'0:32.304',-0.740
'0:32.308',-0.740
'0:32.312',-0.740
'0:32.316',-0.740
'0:32.320',-0.755
'0:32.324',-0.765
'0:32.328',-0.795
'0:32.332',-0.810
'0:32.336',-0.835
'0:32.340',-0.855
'0:32.344',-0.900
'0:32.348',-0.940
'0:32.352',-0.955
'0:32.356',-0.980
'0:32.360',-1.000
'0:32.364',-1.015
'0:32.368',-1.045
'0:32.372',-1.065
'0:32.376',-1.075
'0:32.380',-1.075
'0:32.384',-1.090
'0:32.388',-1.100
'0:32.392',-1.105
'0:32.396',-1.115
'0:32.400',-1.120
'0:32.404',-1.125
'0:32.408',-1.145
'0:32.412',-1.140
'0:32.416',-1.135
'0:32.420',-1.125
'0:32.424',-1.135
'0:32.428',-1.140
'0:32.432',-1.145
'0:32.436',-1.145
'0:32.440',-1.140
'0:32.444',-1.150
'0:32.448',-1.165
'0:32.452',-1.165
'0:32.456',-1.165
'0:32.460',-1.160
'0:32.464',-1.165
'0:32.468',-1.170
'0:32.472',-1.165
'0:32.476',-1.165
'0:32.480',-1.170
'0:32.484',-1.165
'0:32.488',-1.170
'0:32.492',-1.165
'0:32.496',-1.160
'0:32.500',-1.165
'0:32.504',-1.160
'0:32.508',-1.150
'0:32.512',-1.145
'0:32.516',-1.140
'0:32.520',-1.135
'0:32.524',-1.140
'0:32.528',-1.145
'0:32.532',-1.145
'0:32.536',-1.130
'0:32.540',-1.125
'0:32.544',-1.125
'0:32.548',-1.140
'0:32.552',-1.140
'0:32.556',-1.125
'0:32.560',-1.125
'0:32.564',-1.135
'0:32.568',-1.155
'0:32.572',-1.155
'0:32.576',-1.155
'0:32.580',-1.150
'0:32.584',-1.155
'0:32.588',-1.160
'0:32.592',-1.165
'0:32.596',-1.165
'0:32.600',-1.160
'0:32.604',-1.155
'0:32.608',-1.160
'0:32.612',-1.160
'0:32.616',-1.155
'0:32.620',-1.165
'0:32.624',-1.165
'0:32.628',-1.170
'0:32.632',-1.170
'0:32.636',-1.170
'0:32.640',-1.170
'0:32.644',-1.170
'0:32.648',-1.180
'0:32.652',-1.165
'0:32.656',-1.170
'0:32.660',-1.170
'0:32.664',-1.175
'0:32.668',-1.175
'0:32.672',-1.170
'0:32.676',-1.165
'0:32.680',-1.165
'0:32.684',-1.155
'0:32.688',-1.170
'0:32.692',-1.170
'0:32.696',-1.165
'0:32.700',-1.165
'0:32.704',-1.165
'0:32.708',-1.170
'0:32.712',-1.165
'0:32.716',-1.155
'0:32.720',-1.155
'0:32.724',-1.165
'0:32.728',-1.160
'0:32.732',-1.165
'0:32.736',-1.165
'0:32.740',-1.165
'0:32.744',-1.165
'0:32.748',-1.170
'0:32.752',-1.170
'0:32.756',-1.165
'0:32.760',-1.170
'0:32.764',-1.170
'0:32.768',-1.170
'0:32.772',-1.170
'0:32.776',-1.165
'0:32.780',-1.170
'0:32.784',-1.175
'0:32.788',-1.175
'0:32.792',-1.175
'0:32.796',-1.170
'0:32.800',-1.165
'0:32.804',-1.165
'0:32.808',-1.170
'0:32.812',-1.170
'0:32.816',-1.160
'0:32.820',-1.165
'0:32.824',-1.160
'0:32.828',-1.165
'0:32.832',-1.170
'0:32.836',-1.170
'0:32.840',-1.160
'0:32.844',-1.155
'0:32.848',-1.165
'0:32.852',-1.170
'0:32.856',-1.155
'0:32.860',-1.140
'0:32.864',-1.155
'0:32.868',-1.165
'0:32.872',-1.170
'0:32.876',-1.170
'0:32.880',-1.165
'0:32.884',-1.155
'0:32.888',-1.140
'0:32.892',-1.105
'0:32.896',-1.080
'0:32.900',-1.075
'0:32.904',-1.080
'0:32.908',-1.080
'0:32.912',-1.060
'0:32.916',-1.045
'0:32.920',-1.035
'0:32.924',-1.045
'0:32.928',-1.055
'0:32.932',-1.035
'0:32.936',-1.015
'0:32.940',-1.015
'0:32.944',-1.035
'0:32.948',-1.065
'0:32.952',-1.075
'0:32.956',-1.080
'0:32.960',-1.090
'0:32.964',-1.125
'0:32.968',-1.150
'0:32.972',-1.155
'0:32.976',-1.155
'0:32.980',-1.155
'0:32.984',-1.165
'0:32.988',-1.175
'0:32.992',-1.175
'0:32.996',-1.175
'0:33.000',-1.180
'0:33.004',-1.170
'0:33.008',-1.180
'0:33.012',-1.180
'0:33.016',-1.175
'0:33.020',-1.175
'0:33.024',-1.180
'0:33.028',-1.175
'0:33.032',-1.165
'0:33.036',-1.155
'0:33.040',-1.160
'0:33.044',-1.170
'0:33.048',-1.165
'0:33.052',-1.155
'0:33.056',-1.145
'0:33.060',-1.155
'0:33.064',-1.170
'0:33.068',-1.165
'0:33.072',-1.125
'0:33.076',-1.035
'0:33.080',-0.910
'0:33.084',-0.720
'0:33.088',-0.495
'0:33.092',-0.290
'0:33.096',-0.175
'0:33.100',-0.155
'0:33.104',-0.295
'0:33.108',-0.470
'0:33.112',-0.645
'0:33.116',-0.805
'0:33.120',-0.875
'0:33.124',-0.930
'0:33.128',-0.965
'0:33.132',-0.985
'0:33.136',-1.015
'0:33.140',-1.045
'0:33.144',-1.065
'0:33.148',-1.090
'0:33.152',-1.105
'0:33.156',-1.125
'0:33.160',-1.140
'0:33.164',-1.155
'0:33.168',-1.165
'0:33.172',-1.165
'0:33.176',-1.165
'0:33.180',-1.165
'0:33.184',-1.170
'0:33.188',-1.170
'0:33.192',-1.170
'0:33.196',-1.165
'0:33.200',-1.170
'0:33.204',-1.170
'0:33.208',-1.170
'0:33.212',-1.165
'0:33.216',-1.160
'0:33.220',-1.155
'0:33.224',-1.170
'0:33.228',-1.165
'0:33.232',-1.155
'0:33.236',-1.145
'0:33.240',-1.140
'0:33.244',-1.140
'0:33.248',-1.145
'0:33.252',-1.145
'0:33.256',-1.135
'0:33.260',-1.125
'0:33.264',-1.125
'0:33.268',-1.125
'0:33.272',-1.125
'0:33.276',-1.125
'0:33.280',-1.105
'0:33.284',-1.115
'0:33.288',-1.110
'0:33.292',-1.100
'0:33.296',-1.095
'0:33.300',-1.090
'0:33.304',-1.090
'0:33.308',-1.080
'0:33.312',-1.070
'0:33.316',-1.065
'0:33.320',-1.050
'0:33.324',-1.045
'0:33.328',-1.035
'0:33.332',-1.025
'0:33.336',-1.010
'0:33.340',-0.990
'0:33.344',-0.985
'0:33.348',-0.975
'0:33.352',-0.960
'0:33.356',-0.930
'0:33.360',-0.910
'0:33.364',-0.910
'0:33.368',-0.900
'0:33.372',-0.885
'0:33.376',-0.855
'0:33.380',-0.850
'0:33.384',-0.850
'0:33.388',-0.835
'0:33.392',-0.830
'0:33.396',-0.815
'0:33.400',-0.810
'0:33.404',-0.810
'0:33.408',-0.820
'0:33.412',-0.830
'0:33.416',-0.840
'0:33.420',-0.850
'0:33.424',-0.865
'0:33.428',-0.900
'0:33.432',-0.920
'0:33.436',-0.950
'0:33.440',-0.975
'0:33.444',-1.005
'0:33.448',-1.035
'0:33.452',-1.065
'0:33.456',-1.080
'0:33.460',-1.105
'0:33.464',-1.125
'0:33.468',-1.140
'0:33.472',-1.155
'0:33.476',-1.170
'0:33.480',-1.180
'0:33.484',-1.190
'0:33.488',-1.210
'0:33.492',-1.210
'0:33.496',-1.205
'0:33.500',-1.215
'0:33.504',-1.235
'0:33.508',-1.235
'0:33.512',-1.235
'0:33.516',-1.215
'0:33.520',-1.215
'0:33.524',-1.235
'0:33.528',-1.245
'0:33.532',-1.245
'0:33.536',-1.245
'0:33.540',-1.245
'0:33.544',-1.240
'0:33.548',-1.245
'0:33.552',-1.255
'0:33.556',-1.260
'0:33.560',-1.260
'0:33.564',-1.265
'0:33.568',-1.255
'0:33.572',-1.245
'0:33.576',-1.240
'0:33.580',-1.245
'0:33.584',-1.245
'0:33.588',-1.250
'0:33.592',-1.235
'0:33.596',-1.230
'0:33.600',-1.225
'0:33.604',-1.235
'0:33.608',-1.235
'0:33.612',-1.225
'0:33.616',-1.225
'0:33.620',-1.225
'0:33.624',-1.235
'0:33.628',-1.235
'0:33.632',-1.225
'0:33.636',-1.210
'0:33.640',-1.205
'0:33.644',-1.225
'0:33.648',-1.225
'0:33.652',-1.220
'0:33.656',-1.215
'0:33.660',-1.215
'0:33.664',-1.225
'0:33.668',-1.225
'0:33.672',-1.220
'0:33.676',-1.225
'0:33.680',-1.225
'0:33.684',-1.230
'0:33.688',-1.215
'0:33.692',-1.220
'0:33.696',-1.235
'0:33.700',-1.235
'0:33.704',-1.240
'0:33.708',-1.240
'0:33.712',-1.235
'0:33.716',-1.230
'0:33.720',-1.235
'0:33.724',-1.235
'0:33.728',-1.235
'0:33.732',-1.235
'0:33.736',-1.240
'0:33.740',-1.235
'0:33.744',-1.245
'0:33.748',-1.250
'0:33.752',-1.240
'0:33.756',-1.235
'0:33.760',-1.240
'0:33.764',-1.245
'0:33.768',-1.240
'0:33.772',-1.245
'0:33.776',-1.230
'0:33.780',-1.225
'0:33.784',-1.230
'0:33.788',-1.235
'0:33.792',-1.245
'0:33.796',-1.245
'0:33.800',-1.235
'0:33.804',-1.240
'0:33.808',-1.235
'0:33.812',-1.245
'0:33.816',-1.240
'0:33.820',-1.235
'0:33.824',-1.235
'0:33.828',-1.240
'0:33.832',-1.225
'0:33.836',-1.220
'0:33.840',-1.225
'0:33.844',-1.235
'0:33.848',-1.235
'0:33.852',-1.225
'0:33.856',-1.225
'0:33.860',-1.225
'0:33.864',-1.235
'0:33.868',-1.235
'0:33.872',-1.225
'0:33.876',-1.215
'0:33.880',-1.220
'0:33.884',-1.230
'0:33.888',-1.235
'0:33.892',-1.225
'0:33.896',-1.220
'0:33.900',-1.215
'0:33.904',-1.225
'0:33.908',-1.225
'0:33.912',-1.230
'0:33.916',-1.215
'0:33.920',-1.215
'0:33.924',-1.225
'0:33.928',-1.235
'0:33.932',-1.225
'0:33.936',-1.215
'0:33.940',-1.210
'0:33.944',-1.210
'0:33.948',-1.215
'0:33.952',-1.215
'0:33.956',-1.210
'0:33.960',-1.205
'0:33.964',-1.210
'0:33.968',-1.215
'0:33.972',-1.210
'0:33.976',-1.200
'0:33.980',-1.200
'0:33.984',-1.210
'0:33.988',-1.200
'0:33.992',-1.210
'0:33.996',-1.205
'0:34.000',-1.200
'0:34.004',-1.210
'0:34.008',-1.215
'0:34.012',-1.215
'0:34.016',-1.190
'0:34.020',-1.170
'0:34.024',-1.150
'0:34.028',-1.135
'0:34.032',-1.120
'0:34.036',-1.095
'0:34.040',-1.110
'0:34.044',-1.105
'0:34.048',-1.095
'0:34.052',-1.090
'0:34.056',-1.085
'0:34.060',-1.070
'0:34.064',-1.060
'0:34.068',-1.060
'0:34.072',-1.060
'0:34.076',-1.070
'0:34.080',-1.080
'0:34.084',-1.100
'0:34.088',-1.115
'0:34.092',-1.125
'0:34.096',-1.150
'0:34.100',-1.170
'0:34.104',-1.175
'0:34.108',-1.185
'0:34.112',-1.190
'0:34.116',-1.195
'0:34.120',-1.205
'0:34.124',-1.210
'0:34.128',-1.215
'0:34.132',-1.215
'0:34.136',-1.200
'0:34.140',-1.200
'0:34.144',-1.210
'0:34.148',-1.210
'0:34.152',-1.205
'0:34.156',-1.190
'0:34.160',-1.190
'0:34.164',-1.190
'0:34.168',-1.200
'0:34.172',-1.190
'0:34.176',-1.180
'0:34.180',-1.170
'0:34.184',-1.170
'0:34.188',-1.175
'0:34.192',-1.200
'0:34.196',-1.205
'0:34.200',-1.200
'0:34.204',-1.170
'0:34.208',-1.120
'0:34.212',-1.025
'0:34.216',-0.855
'0:34.220',-0.630
'0:34.224',-0.390
'0:34.228',-0.235
'0:34.232',-0.165
'0:34.236',-0.210
'0:34.240',-0.360
'0:34.244',-0.535
'0:34.248',-0.715
'0:34.252',-0.830
'0:34.256',-0.895
'0:34.260',-0.945
'0:34.264',-0.980
'0:34.268',-1.010
'0:34.272',-1.035
'0:34.276',-1.065
'0:34.280',-1.090
'0:34.284',-1.125
'0:34.288',-1.145
'0:34.292',-1.165
'0:34.296',-1.170
'0:34.300',-1.170
'0:34.304',-1.190
'0:34.308',-1.195
'0:34.312',-1.200
'0:34.316',-1.200
'0:34.320',-1.200
'0:34.324',-1.200
'0:34.328',-1.200
'0:34.332',-1.210
'0:34.336',-1.200
'0:34.340',-1.190
'0:34.344',-1.200
'0:34.348',-1.210
'0:34.352',-1.215
'0:34.356',-1.210
'0:34.360',-1.200
'0:34.364',-1.190
'0:34.368',-1.200
'0:34.372',-1.195
'0:34.376',-1.200
'0:34.380',-1.190
'0:34.384',-1.180
'0:34.388',-1.175
'0:34.392',-1.170
'0:34.396',-1.160
'0:34.400',-1.160
'0:34.404',-1.165
'0:34.408',-1.150
'0:34.412',-1.140
'0:34.416',-1.135
'0:34.420',-1.145
'0:34.424',-1.150
'0:34.428',-1.145
'0:34.432',-1.125
'0:34.436',-1.110
'0:34.440',-1.110
'0:34.444',-1.105
'0:34.448',-1.100
'0:34.452',-1.090
'0:34.456',-1.070
'0:34.460',-1.065
'0:34.464',-1.065
'0:34.468',-1.065
'0:34.472',-1.055
'0:34.476',-1.035
'0:34.480',-1.010
'0:34.484',-0.990
'0:34.488',-0.990
'0:34.492',-0.975
'0:34.496',-0.960
'0:34.500',-0.940
'0:34.504',-0.935
'0:34.508',-0.930
'0:34.512',-0.905
'0:34.516',-0.895
'0:34.520',-0.880
'0:34.524',-0.865
'0:34.528',-0.860
'0:34.532',-0.855
'0:34.536',-0.855
'0:34.540',-0.875
'0:34.544',-0.880
'0:34.548',-0.885
'0:34.552',-0.890
'0:34.556',-0.900
'0:34.560',-0.925
'0:34.564',-0.950
'0:34.568',-0.985
'0:34.572',-1.000
'0:34.576',-1.020
'0:34.580',-1.050
'0:34.584',-1.080
'0:34.588',-1.100
'0:34.592',-1.110
'0:34.596',-1.125
'0:34.600',-1.130
'0:34.604',-1.155
'0:34.608',-1.175
'0:34.612',-1.190
'0:34.616',-1.200
'0:34.620',-1.200
'0:34.624',-1.215
'0:34.628',-1.230
'0:34.632',-1.225
'0:34.636',-1.215
'0:34.640',-1.215
'0:34.644',-1.220
'0:34.648',-1.230
'0:34.652',-1.235
'0:34.656',-1.225
'0:34.660',-1.235
'0:34.664',-1.235
'0:34.668',-1.235
'0:34.672',-1.225
'0:34.676',-1.215
'0:34.680',-1.215
'0:34.684',-1.215
'0:34.688',-1.225
'0:34.692',-1.220
'0:34.696',-1.205
'0:34.700',-1.210
'0:34.704',-1.215
'0:34.708',-1.215
'0:34.712',-1.210
'0:34.716',-1.190
'0:34.720',-1.180
'0:34.724',-1.190
'0:34.728',-1.205
'0:34.732',-1.205
'0:34.736',-1.200
'0:34.740',-1.190
'0:34.744',-1.190
'0:34.748',-1.200
'0:34.752',-1.200
'0:34.756',-1.195
'0:34.760',-1.185
'0:34.764',-1.190
'0:34.768',-1.195
'0:34.772',-1.190
'0:34.776',-1.195
'0:34.780',-1.180
'0:34.784',-1.190
'0:34.788',-1.180
'0:34.792',-1.175
'0:34.796',-1.175
'0:34.800',-1.180
'0:34.804',-1.190
'0:34.808',-1.180
'0:34.812',-1.175
'0:34.816',-1.190
'0:34.820',-1.195
'0:34.824',-1.205
'0:34.828',-1.205
'0:34.832',-1.200
'0:34.836',-1.190
'0:34.840',-1.200
'0:34.844',-1.210
'0:34.848',-1.215
'0:34.852',-1.210
'0:34.856',-1.200
'0:34.860',-1.195
'0:34.864',-1.210
'0:34.868',-1.210
