'Elapsed time','MLIII'
'0:28.224',4.020
'0:28.228',4.015
'0:28.232',4.020
'0:28.236',4.035
'0:28.240',4.050
'0:28.244',4.065
'0:28.248',4.070
'0:28.252',4.065
'0:28.256',4.030
'0:28.260',4.015
'0:28.264',4.005
'0:28.268',4.015
'0:28.272',4.020
'0:28.276',4.035
'0:28.280',4.035
'0:28.284',4.035
'0:28.288',4.015
'0:28.292',3.990
'0:28.296',3.990
'0:28.300',3.990
'0:28.304',3.980
'0:28.308',4.020
'0:28.312',4.055
'0:28.316',4.055
'0:28.320',4.020
'0:28.324',3.980
'0:28.328',3.980
'0:28.332',3.985
'0:28.336',4.005
'0:28.340',4.005
'0:28.344',3.990
'0:28.348',3.990
'0:28.352',3.970
'0:28.356',3.980
'0:28.360',3.990
'0:28.364',4.005
'0:28.368',4.020
'0:28.372',4.030
'0:28.376',4.020
'0:28.380',3.990
'0:28.384',3.965
'0:28.388',3.945
'0:28.392',3.965
'0:28.396',3.990
'0:28.400',3.985
'0:28.404',3.955
'0:28.408',3.965
'0:28.412',3.980
'0:28.416',3.990
'0:28.420',4.020
'0:28.424',4.030
'0:28.428',4.050
'0:28.432',4.105
'0:28.436',4.155
'0:28.440',4.185
'0:28.444',4.185
'0:28.448',4.210
'0:28.452',4.220
'0:28.456',4.280
'0:28.460',4.345
'0:28.464',4.350
'0:28.468',4.300
'0:28.472',4.275
'0:28.476',4.210
'0:28.480',4.205
'0:28.484',4.145
'0:28.488',4.090
'0:28.492',3.990
'0:28.496',3.950
'0:28.500',3.935
'0:28.504',3.920
'0:28.508',3.910
'0:28.512',3.910
'0:28.516',3.915
'0:28.520',3.915
'0:28.524',3.920
'0:28.528',3.910
'0:28.532',3.880
'0:28.536',3.880
'0:28.540',3.850
'0:28.544',3.835
'0:28.548',3.880
'0:28.552',3.910
'0:28.556',3.835
'0:28.560',3.765
'0:28.564',3.725
'0:28.568',3.720
'0:28.572',3.755
'0:28.576',3.765
'0:28.580',3.835
'0:28.584',4.075
'0:28.588',4.450
'0:28.592',4.835
'0:28.596',5.035
'0:28.600',4.950
'0:28.604',4.760
'0:28.608',4.570
'0:28.612',4.410
'0:28.616',4.265
'0:28.620',4.145
'0:28.624',4.050
'0:28.628',3.955
'0:28.632',3.910
'0:28.636',3.880
'0:28.640',3.875
'0:28.644',3.865
'0:28.648',3.835
'0:28.652',3.800
'0:28.656',3.780
'0:28.660',3.765
'0:28.664',3.795
'0:28.668',3.825
'0:28.672',3.825
'0:28.676',3.830
'0:28.680',3.835
'0:28.684',3.850
'0:28.688',3.835
'0:28.692',3.825
'0:28.696',3.810
'0:28.700',3.795
'0:28.704',3.815
'0:28.708',3.810
'0:28.712',3.825
'0:28.716',3.825
'0:28.720',3.835
'0:28.724',3.875
'0:28.728',3.880
'0:28.732',3.865
'0:28.736',3.815
'0:28.740',3.780
'0:28.744',3.780
'0:28.748',3.800
'0:28.752',3.825
'0:28.756',3.810
'0:28.760',3.810
'0:28.764',3.795
'0:28.768',3.795
'0:28.772',3.815
'0:28.776',3.825
'0:28.780',3.825
'0:28.784',3.810
'0:28.788',3.795
'0:28.792',3.775
'0:28.796',3.780
'0:28.800',3.795
'0:28.804',3.795
'0:28.808',3.810
'0:28.812',3.825
'0:28.816',3.815
'0:28.820',3.810
'0:28.824',3.810
'0:28.828',3.790
'0:28.832',3.825
'0:28.836',3.835
'0:28.840',3.850
'0:28.844',3.850
'0:28.848',3.835
'0:28.852',3.880
'0:28.856',3.880
'0:28.860',3.885
'0:28.864',3.930
'0:28.868',3.950
'0:28.872',3.985
'0:28.876',3.965
'0:28.880',3.910
'0:28.884',3.895
'0:28.888',3.920
'0:28.892',3.955
'0:28.896',3.985
'0:28.900',3.985
'0:28.904',3.985
'0:28.908',3.990
'0:28.912',3.965
'0:28.916',3.965
'0:28.920',3.970
'0:28.924',3.985
'0:28.928',3.985
'0:28.932',3.980
'0:28.936',3.965
'0:28.940',3.950
'0:28.944',3.955
'0:28.948',4.005
'0:28.952',4.020
'0:28.956',4.035
'0:28.960',4.030
'0:28.964',4.005
'0:28.968',3.990
'0:28.972',3.985
'0:28.976',3.990
'0:28.980',4.000
'0:28.984',4.000
'0:28.988',3.990
'0:28.992',3.990
'0:28.996',3.955
'0:29.000',3.965
'0:29.004',3.965
'0:29.008',3.955
'0:29.012',3.950
'0:29.016',3.920
'0:29.020',3.955
'0:29.024',3.965
'0:29.028',3.985
'0:29.032',3.990
'0:29.036',3.990
'0:29.040',4.005
'0:29.044',3.990
'0:29.048',3.980
'0:29.052',3.980
'0:29.056',3.955
'0:29.060',3.955
'0:29.064',3.980
'0:29.068',3.980
'0:29.072',3.985
'0:29.076',3.980
'0:29.080',3.965
'0:29.084',3.965
'0:29.088',3.965
'0:29.092',3.935
'0:29.096',3.920
'0:29.100',3.935
'0:29.104',3.955
'0:29.108',3.965
'0:29.112',3.965
'0:29.116',3.980
'0:29.120',3.950
'0:29.124',3.920
'0:29.128',3.945
'0:29.132',3.955
'0:29.136',3.970
'0:29.140',3.970
'0:29.144',3.965
'0:29.148',3.985
'0:29.152',4.020
'0:29.156',4.065
'0:29.160',4.090
'0:29.164',4.140
'0:29.168',4.155
'0:29.172',4.145
'0:29.176',4.185
'0:29.180',4.225
'0:29.184',4.295
'0:29.188',4.310
'0:29.192',4.290
'0:29.196',4.245
'0:29.200',4.220
'0:29.204',4.190
'0:29.208',4.140
'0:29.212',4.075
'0:29.216',4.020
'0:29.220',3.965
'0:29.224',3.935
'0:29.228',3.935
'0:29.232',3.950
'0:29.236',3.950
'0:29.240',3.920
'0:29.244',3.920
'0:29.248',3.900
'0:29.252',3.895
'0:29.256',3.895
'0:29.260',3.895
'0:29.264',3.875
'0:29.268',3.875
'0:29.272',3.850
'0:29.276',3.865
'0:29.280',3.875
'0:29.284',3.850
'0:29.288',3.835
'0:29.292',3.810
'0:29.296',3.815
'0:29.300',3.825
'0:29.304',3.835
'0:29.308',3.895
'0:29.312',4.105
'0:29.316',4.485
'0:29.320',4.885
'0:29.324',5.065
'0:29.328',5.000
'0:29.332',4.810
'0:29.336',4.635
'0:29.340',4.445
'0:29.344',4.275
'0:29.348',4.160
'0:29.352',4.120
'0:29.356',4.020
'0:29.360',3.965
'0:29.364',3.935
'0:29.368',3.900
'0:29.372',3.835
'0:29.376',3.845
'0:29.380',3.875
'0:29.384',3.915
'0:29.388',3.915
'0:29.392',3.875
'0:29.396',3.835
'0:29.400',3.815
'0:29.404',3.825
'0:29.408',3.830
'0:29.412',3.850
'0:29.416',3.860
'0:29.420',3.865
'0:29.424',3.850
'0:29.428',3.860
'0:29.432',3.875
'0:29.436',3.865
'0:29.440',3.850
'0:29.444',3.860
'0:29.448',3.880
'0:29.452',3.895
'0:29.456',3.895
'0:29.460',3.880
'0:29.464',3.865
'0:29.468',3.880
'0:29.472',3.885
'0:29.476',3.895
'0:29.480',3.910
'0:29.484',3.910
'0:29.488',3.880
'0:29.492',3.860
'0:29.496',3.850
'0:29.500',3.850
'0:29.504',3.850
'0:29.508',3.880
'0:29.512',3.885
'0:29.516',3.880
'0:29.520',3.835
'0:29.524',3.835
'0:29.528',3.850
'0:29.532',3.850
'0:29.536',3.835
'0:29.540',3.825
'0:29.544',3.850
'0:29.548',3.850
'0:29.552',3.875
'0:29.556',3.850
'0:29.560',3.850
'0:29.564',3.865
'0:29.568',3.880
'0:29.572',3.895
'0:29.576',3.900
'0:29.580',3.930
'0:29.584',3.935
'0:29.588',3.930
'0:29.592',3.920
'0:29.596',3.935
'0:29.600',3.985
'0:29.604',4.035
'0:29.608',4.050
'0:29.612',4.040
'0:29.616',4.020
'0:29.620',4.005
'0:29.624',3.985
'0:29.628',4.005
'0:29.632',4.020
'0:29.636',4.005
'0:29.640',4.000
'0:29.644',4.000
'0:29.648',3.985
'0:29.652',3.985
'0:29.656',3.970
'0:29.660',3.985
'0:29.664',3.985
'0:29.668',3.980
'0:29.672',3.980
'0:29.676',3.990
'0:29.680',4.015
'0:29.684',4.020
'0:29.688',4.005
'0:29.692',4.020
'0:29.696',4.005
'0:29.700',4.005
'0:29.704',3.985
'0:29.708',3.950
'0:29.712',3.950
'0:29.716',3.955
'0:29.720',3.990
'0:29.724',4.005
'0:29.728',3.990
'0:29.732',3.985
'0:29.736',3.970
'0:29.740',3.965
'0:29.744',3.950
'0:29.748',3.955
'0:29.752',3.980
'0:29.756',3.985
'0:29.760',3.990
'0:29.764',3.985
'0:29.768',3.965
'0:29.772',3.965
'0:29.776',3.965
'0:29.780',3.985
'0:29.784',3.985
'0:29.788',4.000
'0:29.792',3.990
'0:29.796',3.980
'0:29.800',3.985
'0:29.804',3.980
'0:29.808',3.965
'0:29.812',3.970
'0:29.816',3.980
'0:29.820',3.970
'0:29.824',3.985
'0:29.828',3.965
'0:29.832',3.965
'0:29.836',3.950
'0:29.840',3.950
'0:29.844',3.965
'0:29.848',3.985
'0:29.852',3.985
'0:29.856',3.985
'0:29.860',3.970
'0:29.864',3.980
'0:29.868',4.005
'0:29.872',4.035
'0:29.876',4.090
'0:29.880',4.105
'0:29.884',4.135
'0:29.888',4.160
'0:29.892',4.170
'0:29.896',4.185
'0:29.900',4.190
'0:29.904',4.245
'0:29.908',4.280
'0:29.912',4.290
'0:29.916',4.265
'0:29.920',4.220
'0:29.924',4.210
'0:29.928',4.175
'0:29.932',4.110
'0:29.936',4.050
'0:29.940',4.020
'0:29.944',3.990
'0:29.948',4.000
'0:29.952',3.980
'0:29.956',3.955
'0:29.960',3.935
'0:29.964',3.930
'0:29.968',3.930
'0:29.972',3.930
'0:29.976',3.915
'0:29.980',3.910
'0:29.984',3.885
'0:29.988',3.885
'0:29.992',3.880
'0:29.996',3.880
'0:30.000',3.880
'0:30.004',3.875
'0:30.008',3.860
'0:30.012',3.835
'0:30.016',3.835
'0:30.020',3.810
'0:30.024',3.860
'0:30.028',4.020
'0:30.032',4.325
'0:30.036',4.695
'0:30.040',5.000
'0:30.044',5.105
'0:30.048',4.965
'0:30.052',4.795
'0:30.056',4.620
'0:30.060',4.445
'0:30.064',4.310
'0:30.068',4.185
'0:30.072',4.085
'0:30.076',4.000
'0:30.080',3.945
'0:30.084',3.895
'0:30.088',3.875
'0:30.092',3.865
'0:30.096',3.875
'0:30.100',3.865
'0:30.104',3.865
'0:30.108',3.875
'0:30.112',3.835
'0:30.116',3.835
'0:30.120',3.835
'0:30.124',3.865
'0:30.128',3.880
'0:30.132',3.875
'0:30.136',3.865
'0:30.140',3.865
'0:30.144',3.875
'0:30.148',3.865
'0:30.152',3.875
'0:30.156',3.895
'0:30.160',3.885
'0:30.164',3.895
'0:30.168',3.895
'0:30.172',3.875
'0:30.176',3.885
'0:30.180',3.880
'0:30.184',3.885
'0:30.188',3.880
'0:30.192',3.880
'0:30.196',3.885
'0:30.200',3.895
'0:30.204',3.895
'0:30.208',3.875
'0:30.212',3.875
'0:30.216',3.865
'0:30.220',3.880
'0:30.224',3.895
'0:30.228',3.880
'0:30.232',3.850
'0:30.236',3.850
'0:30.240',3.835
'0:30.244',3.835
'0:30.248',3.860
'0:30.252',3.835
'0:30.256',3.875
'0:30.260',3.875
'0:30.264',3.865
'0:30.268',3.860
'0:30.272',3.850
'0:30.276',3.875
'0:30.280',3.880
'0:30.284',3.910
'0:30.288',3.910
'0:30.292',3.895
'0:30.296',3.910
'0:30.300',3.920
'0:30.304',3.965
'0:30.308',3.965
'0:30.312',3.985
'0:30.316',3.990
'0:30.320',3.990
'0:30.324',4.005
'0:30.328',3.990
'0:30.332',3.990
'0:30.336',3.990
'0:30.340',4.000
'0:30.344',4.015
'0:30.348',4.005
'0:30.352',4.005
'0:30.356',4.000
'0:30.360',3.990
'0:30.364',3.990
'0:30.368',3.990
'0:30.372',4.020
'0:30.376',4.030
'0:30.380',4.030
'0:30.384',4.015
'0:30.388',4.000
'0:30.392',3.980
'0:30.396',3.965
'0:30.400',3.965
'0:30.404',4.020
'0:30.408',4.035
'0:30.412',4.020
'0:30.416',3.990
'0:30.420',3.965
'0:30.424',3.990
'0:30.428',4.005
'0:30.432',4.015
'0:30.436',4.015
'0:30.440',3.985
'0:30.444',3.980
'0:30.448',3.985
'0:30.452',3.990
'0:30.456',4.005
'0:30.460',4.005
'0:30.464',4.000
'0:30.468',3.990
'0:30.472',3.990
'0:30.476',3.980
'0:30.480',3.970
'0:30.484',3.970
'0:30.488',3.980
'0:30.492',4.005
'0:30.496',4.020
'0:30.500',4.020
'0:30.504',4.005
'0:30.508',4.005
'0:30.512',4.000
'0:30.516',3.990
'0:30.520',3.990
'0:30.524',4.005
'0:30.528',3.990
'0:30.532',4.005
'0:30.536',4.005
'0:30.540',4.005
'0:30.544',4.005
'0:30.548',3.985
'0:30.552',3.990
'0:30.556',3.990
'0:30.560',4.005
'0:30.564',4.005
'0:30.568',4.000
'0:30.572',4.005
'0:30.576',4.000
'0:30.580',4.005
'0:30.584',4.030
'0:30.588',4.100
'0:30.592',4.120
'0:30.596',4.160
'0:30.600',4.190
'0:30.604',4.195
'0:30.608',4.220
'0:30.612',4.220
'0:30.616',4.275
'0:30.620',4.335
'0:30.624',4.400
'0:30.628',4.400
'0:30.632',4.360
'0:30.636',4.315
'0:30.640',4.265
'0:30.644',4.230
'0:30.648',4.210
'0:30.652',4.175
'0:30.656',4.120
'0:30.660',4.070
'0:30.664',4.020
'0:30.668',3.990
'0:30.672',3.985
'0:30.676',3.965
'0:30.680',3.965
'0:30.684',3.955
'0:30.688',3.950
'0:30.692',3.930
'0:30.696',3.920
'0:30.700',3.930
'0:30.704',3.910
'0:30.708',3.915
'0:30.712',3.915
'0:30.716',3.920
'0:30.720',3.910
'0:30.724',3.895
'0:30.728',3.885
'0:30.732',3.880
'0:30.736',3.895
'0:30.740',3.950
'0:30.744',4.075
'0:30.748',4.325
'0:30.752',4.720
'0:30.756',5.065
'0:30.760',5.155
'0:30.764',5.035
'0:30.768',4.850
'0:30.772',4.710
'0:30.776',4.570
'0:30.780',4.385
'0:30.784',4.245
'0:30.788',4.135
'0:30.792',4.035
'0:30.796',3.965
'0:30.800',3.935
'0:30.804',3.915
'0:30.808',3.915
'0:30.812',3.910
'0:30.816',3.895
'0:30.820',3.895
'0:30.824',3.895
'0:30.828',3.880
'0:30.832',3.880
'0:30.836',3.895
'0:30.840',3.910
'0:30.844',3.910
'0:30.848',3.930
'0:30.852',3.930
'0:30.856',3.915
'0:30.860',3.910
'0:30.864',3.900
'0:30.868',3.910
'0:30.872',3.910
'0:30.876',3.910
'0:30.880',3.910
'0:30.884',3.910
'0:30.888',3.915
'0:30.892',3.915
'0:30.896',3.930
'0:30.900',3.930
'0:30.904',3.935
'0:30.908',3.935
'0:30.912',3.910
'0:30.916',3.895
'0:30.920',3.880
'0:30.924',3.880
'0:30.928',3.930
'0:30.932',3.955
'0:30.936',3.965
'0:30.940',3.920
'0:30.944',3.885
'0:30.948',3.910
'0:30.952',3.910
'0:30.956',3.910
'0:30.960',3.915
'0:30.964',3.930
'0:30.968',3.930
'0:30.972',3.920
'0:30.976',3.895
'0:30.980',3.895
'0:30.984',3.910
'0:30.988',3.935
'0:30.992',3.950
'0:30.996',3.955
'0:31.000',3.965
'0:31.004',3.955
'0:31.008',3.955
'0:31.012',3.955
'0:31.016',3.980
'0:31.020',4.005
'0:31.024',4.040
'0:31.028',4.065
'0:31.032',4.075
'0:31.036',4.065
'0:31.040',4.050
'0:31.044',4.065
'0:31.048',4.055
'0:31.052',4.050
'0:31.056',4.065
'0:31.060',4.075
'0:31.064',4.070
'0:31.068',4.075
'0:31.072',4.065
'0:31.076',4.075
'0:31.080',4.075
'0:31.084',4.075
'0:31.088',4.090
'0:31.092',4.090
'0:31.096',4.075
'0:31.100',4.085
'0:31.104',4.075
'0:31.108',4.065
'0:31.112',4.050
'0:31.116',4.075
'0:31.120',4.075
'0:31.124',4.065
'0:31.128',4.055
'0:31.132',4.065
'0:31.136',4.075
'0:31.140',4.100
'0:31.144',4.085
'0:31.148',4.090
'0:31.152',4.100
'0:31.156',4.075
'0:31.160',4.075
'0:31.164',4.065
'0:31.168',4.055
'0:31.172',4.065
'0:31.176',4.075
'0:31.180',4.085
'0:31.184',4.065
'0:31.188',4.065
'0:31.192',4.065
'0:31.196',4.055
'0:31.200',4.055
'0:31.204',4.050
'0:31.208',4.055
'0:31.212',4.075
'0:31.216',4.055
'0:31.220',4.050
'0:31.224',4.050
'0:31.228',4.050
'0:31.232',4.055
'0:31.236',4.050
'0:31.240',4.055
'0:31.244',4.065
'0:31.248',4.065
'0:31.252',4.055
'0:31.256',4.035
'0:31.260',4.035
'0:31.264',4.050
'0:31.268',4.065
'0:31.272',4.050
'0:31.276',4.065
'0:31.280',4.100
'0:31.284',4.065
'0:31.288',4.055
'0:31.292',4.075
'0:31.296',4.120
'0:31.300',4.190
'0:31.304',4.230
'0:31.308',4.275
'0:31.312',4.275
'0:31.316',4.290
'0:31.320',4.300
'0:31.324',4.360
'0:31.328',4.435
'0:31.332',4.465
'0:31.336',4.465
'0:31.340',4.435
'0:31.344',4.385
'0:31.348',4.330
'0:31.352',4.290
'0:31.356',4.225
'0:31.360',4.170
'0:31.364',4.105
'0:31.368',4.070
'0:31.372',4.050
'0:31.376',4.050
'0:31.380',4.035
'0:31.384',4.030
'0:31.388',4.015
'0:31.392',4.005
'0:31.396',4.005
'0:31.400',4.000
'0:31.404',3.985
'0:31.408',3.965
'0:31.412',3.955
'0:31.416',3.965
'0:31.420',3.965
'0:31.424',3.965
'0:31.428',3.950
'0:31.432',3.920
'0:31.436',3.910
'0:31.440',3.915
'0:31.444',3.945
'0:31.448',4.015
'0:31.452',4.230
'0:31.456',4.570
'0:31.460',4.950
'0:31.464',5.210
'0:31.468',5.260
'0:31.472',5.075
'0:31.476',4.865
'0:31.480',4.620
'0:31.484',4.435
'0:31.488',4.325
'0:31.492',4.225
'0:31.496',4.140
'0:31.500',4.050
'0:31.504',3.990
'0:31.508',3.955
'0:31.512',3.950
'0:31.516',3.950
'0:31.520',3.935
'0:31.524',3.920
'0:31.528',3.920
'0:31.532',3.920
'0:31.536',3.895
'0:31.540',3.910
'0:31.544',3.920
'0:31.548',3.950
'0:31.552',3.950
'0:31.556',3.955
'0:31.560',3.945
'0:31.564',3.935
'0:31.568',3.935
'0:31.572',3.935
'0:31.576',3.920
'0:31.580',3.955
'0:31.584',3.965
'0:31.588',3.965
'0:31.592',3.965
'0:31.596',3.950
'0:31.600',3.935
'0:31.604',3.950
'0:31.608',3.965
'0:31.612',3.985
'0:31.616',3.985
'0:31.620',3.980
'0:31.624',3.965
'0:31.628',3.965
'0:31.632',3.945
'0:31.636',3.920
'0:31.640',3.965
'0:31.644',3.965
'0:31.648',3.965
'0:31.652',3.965
'0:31.656',3.935
'0:31.660',3.935
'0:31.664',3.935
'0:31.668',3.950
'0:31.672',3.955
'0:31.676',3.965
'0:31.680',3.965
'0:31.684',3.965
'0:31.688',3.970
'0:31.692',3.970
'0:31.696',3.985
'0:31.700',3.990
'0:31.704',4.005
'0:31.708',4.020
'0:31.712',4.020
'0:31.716',4.035
'0:31.720',4.030
'0:31.724',4.050
'0:31.728',4.075
'0:31.732',4.090
'0:31.736',4.105
'0:31.740',4.120
'0:31.744',4.135
'0:31.748',4.120
'0:31.752',4.110
'0:31.756',4.105
'0:31.760',4.105
'0:31.764',4.110
'0:31.768',4.110
'0:31.772',4.090
'0:31.776',4.100
'0:31.780',4.085
'0:31.784',4.070
'0:31.788',4.065
'0:31.792',4.075
'0:31.796',4.085
'0:31.800',4.105
'0:31.804',4.120
'0:31.808',4.100
'0:31.812',4.090
'0:31.816',4.075
'0:31.820',4.075
'0:31.824',4.090
'0:31.828',4.085
'0:31.832',4.085
'0:31.836',4.100
'0:31.840',4.100
'0:31.844',4.100
'0:31.848',4.075
'0:31.852',4.075
'0:31.856',4.075
'0:31.860',4.085
'0:31.864',4.085
'0:31.868',4.090
'0:31.872',4.075
'0:31.876',4.075
'0:31.880',4.065
'0:31.884',4.075
'0:31.888',4.075
'0:31.892',4.085
'0:31.896',4.075
'0:31.900',4.075
'0:31.904',4.050
'0:31.908',4.040
'0:31.912',4.055
'0:31.916',4.075
'0:31.920',4.090
'0:31.924',4.085
'0:31.928',4.075
'0:31.932',4.075
'0:31.936',4.055
'0:31.940',4.055
'0:31.944',4.055
'0:31.948',4.065
'0:31.952',4.075
'0:31.956',4.065
'0:31.960',4.075
'0:31.964',4.055
'0:31.968',4.055
'0:31.972',4.035
'0:31.976',4.055
'0:31.980',4.065
'0:31.984',4.065
'0:31.988',4.070
'0:31.992',4.100
'0:31.996',4.100
'0:32.000',4.090
'0:32.004',4.120
'0:32.008',4.170
'0:32.012',4.205
'0:32.016',4.240
'0:32.020',4.280
'0:32.024',4.325
'0:32.028',4.330
'0:32.032',4.380
'0:32.036',4.415
'0:32.040',4.455
'0:32.044',4.450
'0:32.048',4.430
'0:32.052',4.365
'0:32.056',4.300
'0:32.060',4.260
'0:32.064',4.185
'0:32.068',4.120
'0:32.072',4.055
'0:32.076',4.035
'0:32.080',4.050
'0:32.084',4.040
'0:32.088',4.035
'0:32.092',4.005
'0:32.096',3.985
'0:32.100',3.965
'0:32.104',3.965
'0:32.108',3.985
'0:32.112',3.965
'0:32.116',3.965
'0:32.120',3.965
'0:32.124',3.950
'0:32.128',3.935
'0:32.132',3.935
'0:32.136',3.920
'0:32.140',3.910
'0:32.144',3.910
'0:32.148',3.910
'0:32.152',3.920
'0:32.156',4.005
'0:32.160',4.265
'0:32.164',4.625
'0:32.168',5.035
'0:32.172',5.300
'0:32.176',5.290
'0:32.180',5.120
'0:32.184',4.875
'0:32.188',4.635
'0:32.192',4.435
'0:32.196',4.300
'0:32.200',4.225
'0:32.204',4.145
'0:32.208',4.075
'0:32.212',4.020
'0:32.216',3.980
'0:32.220',3.955
'0:32.224',3.950
'0:32.228',3.935
'0:32.232',3.935
'0:32.236',3.935
'0:32.240',3.930
'0:32.244',3.915
'0:32.248',3.910
'0:32.252',3.920
'0:32.256',3.930
'0:32.260',3.920
'0:32.264',3.935
'0:32.268',3.935
'0:32.272',3.950
'0:32.276',3.920
'0:32.280',3.935
'0:32.284',3.950
'0:32.288',3.955
'0:32.292',3.965
'0:32.296',3.965
'0:32.300',3.965
'0:32.304',3.950
'0:32.308',3.950
'0:32.312',3.950
'0:32.316',3.945
'0:32.320',3.955
'0:32.324',3.955
'0:32.328',3.935
'0:32.332',3.965
'0:32.336',3.950
'0:32.340',3.950
'0:32.344',3.950
'0:32.348',3.930
'0:32.352',3.965
'0:32.356',3.985
'0:32.360',3.985
'0:32.364',3.970
'0:32.368',3.965
'0:32.372',3.955
'0:32.376',3.945
'0:32.380',3.955
'0:32.384',3.950
'0:32.388',3.955
'0:32.392',3.970
'0:32.396',3.965
'0:32.400',3.965
'0:32.404',3.965
'0:32.408',3.985
'0:32.412',3.985
'0:32.416',4.005
'0:32.420',4.020
'0:32.424',4.040
'0:32.428',4.065
'0:32.432',4.065
'0:32.436',4.075
'0:32.440',4.085
'0:32.444',4.075
'0:32.448',4.075
'0:32.452',4.090
'0:32.456',4.090
'0:32.460',4.090
'0:32.464',4.075
'0:32.468',4.055
'0:32.472',4.070
'0:32.476',4.075
'0:32.480',4.075
'0:32.484',4.075
'0:32.488',4.055
'0:32.492',4.075
'0:32.496',4.065
'0:32.500',4.065
'0:32.504',4.075
'0:32.508',4.065
'0:32.512',4.065
'0:32.516',4.040
'0:32.520',4.075
'0:32.524',4.070
'0:32.528',4.065
'0:32.532',4.085
'0:32.536',4.105
'0:32.540',4.075
'0:32.544',4.075
'0:32.548',4.065
'0:32.552',4.065
'0:32.556',4.065
'0:32.560',4.065
'0:32.564',4.065
'0:32.568',4.055
'0:32.572',4.075
'0:32.576',4.100
'0:32.580',4.100
'0:32.584',4.090
'0:32.588',4.065
'0:32.592',4.055
'0:32.596',4.065
'0:32.600',4.065
'0:32.604',4.070
'0:32.608',4.065
'0:32.612',4.065
'0:32.616',4.065
'0:32.620',4.050
'0:32.624',4.050
'0:32.628',4.035
'0:32.632',4.055
'0:32.636',4.075
'0:32.640',4.075
'0:32.644',4.075
'0:32.648',4.065
'0:32.652',4.065
'0:32.656',4.070
'0:32.660',4.065
'0:32.664',4.075
'0:32.668',4.065
'0:32.672',4.065
'0:32.676',4.050
'0:32.680',4.035
'0:32.684',4.020
'0:32.688',4.055
'0:32.692',4.055
'0:32.696',4.055
'0:32.700',4.075
'0:32.704',4.110
'0:32.708',4.135
'0:32.712',4.160
'0:32.716',4.210
'0:32.720',4.245
'0:32.724',4.290
'0:32.728',4.300
'0:32.732',4.300
'0:32.736',4.325
'0:32.740',4.375
'0:32.744',4.445
'0:32.748',4.455
'0:32.752',4.430
'0:32.756',4.395
'0:32.760',4.360
'0:32.764',4.310
'0:32.768',4.275
'0:32.772',4.195
'0:32.776',4.125
'0:32.780',4.055
'0:32.784',4.040
'0:32.788',4.050
'0:32.792',4.055
'0:32.796',4.035
'0:32.800',4.005
'0:32.804',4.000
'0:32.808',3.980
'0:32.812',3.965
'0:32.816',3.965
'0:32.820',3.955
'0:32.824',3.965
'0:32.828',3.965
'0:32.832',3.970
'0:32.836',3.965
'0:32.840',3.955
'0:32.844',3.950
'0:32.848',3.920
'0:32.852',3.910
'0:32.856',3.930
'0:32.860',3.935
'0:32.864',3.985
'0:32.868',4.135
'0:32.872',4.450
'0:32.876',4.850
'0:32.880',5.190
'0:32.884',5.345
'0:32.888',5.245
'0:32.892',5.055
'0:32.896',4.835
'0:32.900',4.600
'0:32.904',4.415
'0:32.908',4.300
'0:32.912',4.210
'0:32.916',4.140
'0:32.920',4.065
'0:32.924',4.020
'0:32.928',3.990
'0:32.932',3.955
'0:32.936',3.945
'0:32.940',3.950
'0:32.944',3.950
'0:32.948',3.965
'0:32.952',3.970
'0:32.956',3.970
'0:32.960',3.965
'0:32.964',3.965
'0:32.968',3.965
'0:32.972',3.965
'0:32.976',3.980
'0:32.980',3.965
'0:32.984',3.990
'0:32.988',3.980
'0:32.992',3.985
'0:32.996',3.980
'0:33.000',4.005
'0:33.004',4.020
'0:33.008',4.020
'0:33.012',4.005
'0:33.016',3.990
'0:33.020',3.990
'0:33.024',3.985
'0:33.028',3.990
'0:33.032',4.005
'0:33.036',4.020
'0:33.040',3.990
'0:33.044',4.000
'0:33.048',4.000
'0:33.052',3.990
'0:33.056',3.990
'0:33.060',3.990
'0:33.064',4.020
'0:33.068',4.020
'0:33.072',4.020
'0:33.076',4.000
'0:33.080',3.980
'0:33.084',3.970
'0:33.088',3.985
'0:33.092',4.005
'0:33.096',4.020
'0:33.100',4.030
'0:33.104',4.040
'0:33.108',4.040
'0:33.112',4.050
'0:33.116',4.050
'0:33.120',4.050
'0:33.124',4.065
'0:33.128',4.075
'0:33.132',4.090
'0:33.136',4.120
'0:33.140',4.135
'0:33.144',4.140
'0:33.148',4.145
'0:33.152',4.160
'0:33.156',4.175
'0:33.160',4.170
'0:33.164',4.185
'0:33.168',4.175
'0:33.172',4.175
'0:33.176',4.175
'0:33.180',4.160
'0:33.184',4.170
'0:33.188',4.170
'0:33.192',4.185
'0:33.196',4.190
'0:33.200',4.160
'0:33.204',4.160
'0:33.208',4.190
'0:33.212',4.175
'0:33.216',4.175
'0:33.220',4.160
'0:33.224',4.170
'0:33.228',4.190
'0:33.232',4.160
'0:33.236',4.155
'0:33.240',4.145
'0:33.244',4.160
'0:33.248',4.175
'0:33.252',4.170
'0:33.256',4.185
'0:33.260',4.185
'0:33.264',4.185
'0:33.268',4.175
'0:33.272',4.155
'0:33.276',4.155
'0:33.280',4.155
'0:33.284',4.160
'0:33.288',4.160
'0:33.292',4.160
'0:33.296',4.155
'0:33.300',4.140
'0:33.304',4.125
