'Elapsed time','MLIII'
'0:29.204',2.150
'0:29.208',2.095
'0:29.212',2.085
'0:29.216',2.070
'0:29.220',2.050
'0:29.224',2.010
'0:29.228',1.990
'0:29.232',1.990
'0:29.236',1.990
'0:29.240',1.990
'0:29.244',1.990
'0:29.248',1.970
'0:29.252',1.950
'0:29.256',1.930
'0:29.260',1.905
'0:29.264',1.905
'0:29.268',1.905
'0:29.272',1.910
'0:29.276',1.900
'0:29.280',1.885
'0:29.284',1.870
'0:29.288',1.870
'0:29.292',1.870
'0:29.296',1.860
'0:29.300',1.830
'0:29.304',1.805
'0:29.308',1.830
'0:29.312',1.860
'0:29.316',1.890
'0:29.320',1.900
'0:29.324',1.890
'0:29.328',1.890
'0:29.332',1.885
'0:29.336',1.850
'0:29.340',1.845
'0:29.344',1.870
'0:29.348',1.900
'0:29.352',1.905
'0:29.356',1.890
'0:29.360',1.885
'0:29.364',1.870
'0:29.368',1.885
'0:29.372',1.905
'0:29.376',1.930
'0:29.380',1.915
'0:29.384',1.905
'0:29.388',1.935
'0:29.392',1.955
'0:29.396',1.965
'0:29.400',1.965
'0:29.404',1.955
'0:29.408',1.935
'0:29.412',1.950
'0:29.416',1.935
'0:29.420',1.940
'0:29.424',1.935
'0:29.428',1.950
'0:29.432',1.955
'0:29.436',1.960
'0:29.440',1.955
'0:29.444',1.965
'0:29.448',1.965
'0:29.452',1.970
'0:29.456',1.980
'0:29.460',1.990
'0:29.464',1.990
'0:29.468',1.990
'0:29.472',1.970
'0:29.476',1.980
'0:29.480',1.980
'0:29.484',1.980
'0:29.488',1.990
'0:29.492',1.990
'0:29.496',1.990
'0:29.500',1.995
'0:29.504',2.000
'0:29.508',2.005
'0:29.512',2.010
'0:29.516',2.000
'0:29.520',2.000
'0:29.524',2.020
'0:29.528',2.010
'0:29.532',2.000
'0:29.536',1.980
'0:29.540',1.965
'0:29.544',1.990
'0:29.548',2.010
'0:29.552',2.000
'0:29.556',2.000
'0:29.560',1.980
'0:29.564',1.970
'0:29.568',1.980
'0:29.572',1.990
'0:29.576',2.020
'0:29.580',2.025
'0:29.584',2.010
'0:29.588',2.010
'0:29.592',2.010
'0:29.596',2.000
'0:29.600',2.000
'0:29.604',2.000
'0:29.608',2.010
'0:29.612',2.020
'0:29.616',2.020
'0:29.620',1.990
'0:29.624',1.965
'0:29.628',1.965
'0:29.632',1.965
'0:29.636',1.970
'0:29.640',1.980
'0:29.644',1.965
'0:29.648',1.970
'0:29.652',1.970
'0:29.656',2.000
'0:29.660',1.995
'0:29.664',1.990
'0:29.668',1.970
'0:29.672',1.965
'0:29.676',1.965
'0:29.680',1.970
'0:29.684',1.980
'0:29.688',1.990
'0:29.692',1.985
'0:29.696',1.970
'0:29.700',1.970
'0:29.704',1.970
'0:29.708',1.980
'0:29.712',1.970
'0:29.716',1.960
'0:29.720',1.950
'0:29.724',1.925
'0:29.728',1.905
'0:29.732',1.930
'0:29.736',1.935
'0:29.740',1.920
'0:29.744',1.870
'0:29.748',1.835
'0:29.752',1.835
'0:29.756',1.870
'0:29.760',1.920
'0:29.764',1.965
'0:29.768',1.965
'0:29.772',1.960
'0:29.776',1.955
'0:29.780',1.935
'0:29.784',1.965
'0:29.788',1.970
'0:29.792',1.965
'0:29.796',1.970
'0:29.800',2.015
'0:29.804',2.065
'0:29.808',2.130
'0:29.812',2.160
'0:29.816',2.210
'0:29.820',2.230
'0:29.824',2.210
'0:29.828',2.210
'0:29.832',2.170
'0:29.836',2.140
'0:29.840',2.090
'0:29.844',2.050
'0:29.848',2.030
'0:29.852',2.010
'0:29.856',2.000
'0:29.860',2.000
'0:29.864',1.990
'0:29.868',1.985
'0:29.872',1.990
'0:29.876',1.995
'0:29.880',1.995
'0:29.884',2.015
'0:29.888',2.010
'0:29.892',1.995
'0:29.896',1.970
'0:29.900',1.965
'0:29.904',1.965
'0:29.908',1.950
'0:29.912',1.965
'0:29.916',1.970
'0:29.920',1.965
'0:29.924',1.950
'0:29.928',1.860
'0:29.932',1.730
'0:29.936',1.650
'0:29.940',1.670
'0:29.944',1.730
'0:29.948',1.820
'0:29.952',2.060
'0:29.956',2.525
'0:29.960',3.045
'0:29.964',3.515
'0:29.968',3.980
'0:29.972',4.190
'0:29.976',4.045
'0:29.980',3.515
'0:29.984',2.895
'0:29.988',2.445
'0:29.992',1.995
'0:29.996',1.660
'0:30.000',1.430
'0:30.004',1.350
'0:30.008',1.380
'0:30.012',1.405
'0:30.016',1.455
'0:30.020',1.535
'0:30.024',1.590
'0:30.028',1.630
'0:30.032',1.660
'0:30.036',1.690
'0:30.040',1.710
'0:30.044',1.710
'0:30.048',1.710
'0:30.052',1.710
'0:30.056',1.730
'0:30.060',1.740
'0:30.064',1.755
'0:30.068',1.755
'0:30.072',1.765
'0:30.076',1.770
'0:30.080',1.775
'0:30.084',1.795
'0:30.088',1.790
'0:30.092',1.795
'0:30.096',1.790
'0:30.100',1.800
'0:30.104',1.805
'0:30.108',1.805
'0:30.112',1.805
'0:30.116',1.795
'0:30.120',1.800
'0:30.124',1.810
'0:30.128',1.835
'0:30.132',1.835
'0:30.136',1.830
'0:30.140',1.810
'0:30.144',1.800
'0:30.148',1.805
'0:30.152',1.810
'0:30.156',1.815
'0:30.160',1.810
'0:30.164',1.805
'0:30.168',1.805
'0:30.172',1.810
'0:30.176',1.830
'0:30.180',1.830
'0:30.184',1.840
'0:30.188',1.860
'0:30.192',1.860
'0:30.196',1.870
'0:30.200',1.885
'0:30.204',1.895
'0:30.208',1.900
'0:30.212',1.905
'0:30.216',1.915
'0:30.220',1.905
'0:30.224',1.915
'0:30.228',1.935
'0:30.232',1.980
'0:30.236',1.990
'0:30.240',2.005
'0:30.244',2.020
'0:30.248',2.075
'0:30.252',2.160
'0:30.256',2.220
'0:30.260',2.255
'0:30.264',2.275
'0:30.268',2.290
'0:30.272',2.330
'0:30.276',2.350
'0:30.280',2.380
'0:30.284',2.410
'0:30.288',2.460
'0:30.292',2.510
'0:30.296',2.530
'0:30.300',2.545
'0:30.304',2.585
'0:30.308',2.630
'0:30.312',2.700
'0:30.316',2.730
'0:30.320',2.730
'0:30.324',2.760
'0:30.328',2.770
'0:30.332',2.780
'0:30.336',2.790
'0:30.340',2.770
'0:30.344',2.725
'0:30.348',2.670
'0:30.352',2.640
'0:30.356',2.610
'0:30.360',2.555
'0:30.364',2.525
'0:30.368',2.475
'0:30.372',2.435
'0:30.376',2.405
'0:30.380',2.350
'0:30.384',2.290
'0:30.388',2.245
'0:30.392',2.230
'0:30.396',2.205
'0:30.400',2.170
'0:30.404',2.160
'0:30.408',2.150
'0:30.412',2.130
'0:30.416',2.140
'0:30.420',2.140
'0:30.424',2.125
'0:30.428',2.090
'0:30.432',2.075
'0:30.436',2.085
'0:30.440',2.075
'0:30.444',2.075
'0:30.448',2.075
'0:30.452',2.065
'0:30.456',2.060
'0:30.460',2.050
'0:30.464',2.045
'0:30.468',2.030
'0:30.472',2.030
'0:30.476',2.030
'0:30.480',2.045
'0:30.484',2.050
'0:30.488',2.050
'0:30.492',2.070
'0:30.496',2.070
'0:30.500',2.070
'0:30.504',2.075
'0:30.508',2.065
'0:30.512',2.070
'0:30.516',2.065
'0:30.520',2.065
'0:30.524',2.075
'0:30.528',2.080
'0:30.532',2.085
'0:30.536',2.090
'0:30.540',2.100
'0:30.544',2.100
'0:30.548',2.095
'0:30.552',2.095
'0:30.556',2.105
'0:30.560',2.125
'0:30.564',2.125
'0:30.568',2.115
'0:30.572',2.115
'0:30.576',2.095
'0:30.580',2.120
'0:30.584',2.150
'0:30.588',2.150
'0:30.592',2.155
'0:30.596',2.160
'0:30.600',2.160
'0:30.604',2.155
'0:30.608',2.140
'0:30.612',2.140
'0:30.616',2.155
'0:30.620',2.160
'0:30.624',2.170
'0:30.628',2.160
'0:30.632',2.170
'0:30.636',2.170
'0:30.640',2.170
'0:30.644',2.175
'0:30.648',2.185
'0:30.652',2.195
'0:30.656',2.195
'0:30.660',2.190
'0:30.664',2.190
'0:30.668',2.190
'0:30.672',2.195
'0:30.676',2.190
'0:30.680',2.190
'0:30.684',2.190
'0:30.688',2.195
'0:30.692',2.185
'0:30.696',2.180
'0:30.700',2.165
'0:30.704',2.160
'0:30.708',2.180
'0:30.712',2.190
'0:30.716',2.185
'0:30.720',2.170
'0:30.724',2.160
'0:30.728',2.170
'0:30.732',2.190
'0:30.736',2.210
'0:30.740',2.240
'0:30.744',2.235
'0:30.748',2.205
'0:30.752',2.170
'0:30.756',2.190
'0:30.760',2.205
'0:30.764',2.190
'0:30.768',2.210
'0:30.772',2.220
'0:30.776',2.225
'0:30.780',2.210
'0:30.784',2.210
'0:30.788',2.225
'0:30.792',2.225
'0:30.796',2.190
'0:30.800',2.185
'0:30.804',2.190
'0:30.808',2.220
'0:30.812',2.245
'0:30.816',2.285
'0:30.820',2.290
'0:30.824',2.285
'0:30.828',2.290
'0:30.832',2.290
'0:30.836',2.290
'0:30.840',2.285
'0:30.844',2.285
'0:30.848',2.290
'0:30.852',2.250
'0:30.856',2.185
'0:30.860',2.155
'0:30.864',2.190
'0:30.868',2.235
'0:30.872',2.275
'0:30.876',2.270
'0:30.880',2.270
'0:30.884',2.270
'0:30.888',2.275
'0:30.892',2.250
'0:30.896',2.235
'0:30.900',2.250
'0:30.904',2.270
'0:30.908',2.285
'0:30.912',2.290
'0:30.916',2.270
'0:30.920',2.235
'0:30.924',2.210
'0:30.928',2.195
'0:30.932',2.205
'0:30.936',2.210
'0:30.940',2.205
'0:30.944',2.170
'0:30.948',2.185
'0:30.952',2.220
'0:30.956',2.230
'0:30.960',2.210
'0:30.964',2.190
'0:30.968',2.210
'0:30.972',2.230
'0:30.976',2.245
'0:30.980',2.245
'0:30.984',2.250
'0:30.988',2.250
'0:30.992',2.270
'0:30.996',2.275
'0:31.000',2.270
'0:31.004',2.255
'0:31.008',2.285
'0:31.012',2.325
'0:31.016',2.370
'0:31.020',2.405
'0:31.024',2.430
'0:31.028',2.460
'0:31.032',2.480
'0:31.036',2.510
'0:31.040',2.500
'0:31.044',2.470
'0:31.048',2.410
'0:31.052',2.350
'0:31.056',2.310
'0:31.060',2.285
'0:31.064',2.255
'0:31.068',2.250
'0:31.072',2.245
'0:31.076',2.235
'0:31.080',2.245
'0:31.084',2.255
'0:31.088',2.255
'0:31.092',2.225
'0:31.096',2.170
'0:31.100',2.150
'0:31.104',2.185
'0:31.108',2.205
'0:31.112',2.225
'0:31.116',2.245
'0:31.120',2.260
'0:31.124',2.220
'0:31.128',2.200
'0:31.132',2.195
'0:31.136',2.140
'0:31.140',2.075
'0:31.144',1.965
'0:31.148',1.890
'0:31.152',1.885
'0:31.156',1.930
'0:31.160',2.020
'0:31.164',2.255
'0:31.168',2.685
'0:31.172',3.220
'0:31.176',3.675
'0:31.180',4.100
'0:31.184',4.330
'0:31.188',4.180
'0:31.192',3.630
'0:31.196',3.020
'0:31.200',2.545
'0:31.204',2.105
'0:31.208',1.775
'0:31.212',1.570
'0:31.216',1.500
'0:31.220',1.510
'0:31.224',1.515
'0:31.228',1.580
'0:31.232',1.685
'0:31.236',1.795
'0:31.240',1.870
'0:31.244',1.915
'0:31.248',1.920
'0:31.252',1.935
'0:31.256',1.950
'0:31.260',1.970
'0:31.264',1.965
'0:31.268',1.950
'0:31.272',1.930
'0:31.276',1.925
'0:31.280',1.950
'0:31.284',1.980
'0:31.288',2.030
'0:31.292',2.050
'0:31.296',2.030
'0:31.300',2.045
'0:31.304',2.030
'0:31.308',2.050
'0:31.312',2.030
'0:31.316',2.020
'0:31.320',2.030
'0:31.324',2.070
'0:31.328',2.070
'0:31.332',2.070
'0:31.336',2.090
'0:31.340',2.095
'0:31.344',2.075
'0:31.348',2.075
'0:31.352',2.070
'0:31.356',2.085
'0:31.360',2.110
'0:31.364',2.090
'0:31.368',2.045
'0:31.372',2.030
'0:31.376',2.050
'0:31.380',2.090
'0:31.384',2.095
'0:31.388',2.115
'0:31.392',2.130
'0:31.396',2.130
'0:31.400',2.150
'0:31.404',2.180
'0:31.408',2.225
'0:31.412',2.275
'0:31.416',2.290
'0:31.420',2.310
'0:31.424',2.290
'0:31.428',2.290
'0:31.432',2.315
'0:31.436',2.350
'0:31.440',2.350
'0:31.444',2.370
'0:31.448',2.405
'0:31.452',2.415
'0:31.456',2.415
'0:31.460',2.440
'0:31.464',2.460
'0:31.468',2.480
'0:31.472',2.530
'0:31.476',2.575
'0:31.480',2.605
'0:31.484',2.605
'0:31.488',2.610
'0:31.492',2.650
'0:31.496',2.705
'0:31.500',2.735
'0:31.504',2.755
'0:31.508',2.790
'0:31.512',2.830
'0:31.516',2.850
'0:31.520',2.890
'0:31.524',2.950
'0:31.528',2.990
'0:31.532',3.020
'0:31.536',3.045
'0:31.540',3.070
'0:31.544',3.070
'0:31.548',3.075
'0:31.552',3.070
'0:31.556',3.055
'0:31.560',3.040
'0:31.564',3.010
'0:31.568',3.010
'0:31.572',2.975
'0:31.576',2.910
'0:31.580',2.850
'0:31.584',2.780
'0:31.588',2.730
'0:31.592',2.690
'0:31.596',2.630
'0:31.600',2.570
'0:31.604',2.525
'0:31.608',2.480
'0:31.612',2.435
'0:31.616',2.380
'0:31.620',2.350
'0:31.624',2.320
'0:31.628',2.310
'0:31.632',2.285
'0:31.636',2.245
'0:31.640',2.210
'0:31.644',2.190
'0:31.648',2.170
'0:31.652',2.160
'0:31.656',2.160
'0:31.660',2.150
'0:31.664',2.155
'0:31.668',2.130
'0:31.672',2.130
'0:31.676',2.130
'0:31.680',2.130
'0:31.684',2.115
'0:31.688',2.120
'0:31.692',2.100
'0:31.696',2.105
'0:31.700',2.110
'0:31.704',2.110
'0:31.708',2.110
'0:31.712',2.105
'0:31.716',2.095
'0:31.720',2.085
'0:31.724',2.070
'0:31.728',2.075
'0:31.732',2.110
'0:31.736',2.115
'0:31.740',2.115
'0:31.744',2.125
'0:31.748',2.130
'0:31.752',2.125
'0:31.756',2.125
'0:31.760',2.120
'0:31.764',2.110
'0:31.768',2.090
'0:31.772',2.090
'0:31.776',2.105
'0:31.780',2.110
'0:31.784',2.125
'0:31.788',2.130
'0:31.792',2.125
'0:31.796',2.120
'0:31.800',2.115
'0:31.804',2.095
'0:31.808',2.085
'0:31.812',2.070
'0:31.816',2.075
'0:31.820',2.085
'0:31.824',2.110
'0:31.828',2.140
'0:31.832',2.140
'0:31.836',2.125
'0:31.840',2.120
'0:31.844',2.125
'0:31.848',2.110
'0:31.852',2.110
'0:31.856',2.120
'0:31.860',2.120
'0:31.864',2.110
'0:31.868',2.095
'0:31.872',2.075
'0:31.876',2.070
'0:31.880',2.030
'0:31.884',2.025
'0:31.888',2.025
'0:31.892',2.030
'0:31.896',2.060
'0:31.900',2.075
'0:31.904',2.090
'0:31.908',2.085
'0:31.912',2.050
'0:31.916',2.045
'0:31.920',2.045
'0:31.924',2.030
'0:31.928',2.045
'0:31.932',2.050
'0:31.936',2.010
'0:31.940',1.995
'0:31.944',1.995
'0:31.948',2.010
'0:31.952',1.995
'0:31.956',1.990
'0:31.960',2.000
'0:31.964',1.990
'0:31.968',1.965
'0:31.972',1.990
'0:31.976',1.990
'0:31.980',1.980
'0:31.984',1.980
'0:31.988',1.990
'0:31.992',1.990
'0:31.996',1.980
'0:32.000',1.965
'0:32.004',1.955
'0:32.008',1.950
'0:32.012',1.945
'0:32.016',1.950
'0:32.020',1.930
'0:32.024',1.930
'0:32.028',1.935
'0:32.032',1.925
'0:32.036',1.930
'0:32.040',1.930
'0:32.044',1.915
'0:32.048',1.905
'0:32.052',1.905
'0:32.056',1.915
'0:32.060',1.915
'0:32.064',1.925
'0:32.068',1.930
'0:32.072',1.935
'0:32.076',1.930
'0:32.080',1.915
'0:32.084',1.905
'0:32.088',1.910
'0:32.092',1.905
'0:32.096',1.905
'0:32.100',1.930
'0:32.104',1.930
'0:32.108',1.930
'0:32.112',1.935
'0:32.116',1.950
'0:32.120',1.925
'0:32.124',1.905
'0:32.128',1.900
'0:32.132',1.890
'0:32.136',1.870
'0:32.140',1.885
'0:32.144',1.900
'0:32.148',1.890
'0:32.152',1.900
'0:32.156',1.890
'0:32.160',1.870
'0:32.164',1.885
'0:32.168',1.890
'0:32.172',1.895
'0:32.176',1.890
'0:32.180',1.925
'0:32.184',1.955
'0:32.188',1.990
'0:32.192',2.000
'0:32.196',2.050
'0:32.200',2.090
'0:32.204',2.125
'0:32.208',2.110
'0:32.212',2.075
'0:32.216',2.050
'0:32.220',2.010
'0:32.224',1.950
'0:32.228',1.910
'0:32.232',1.900
'0:32.236',1.920
'0:32.240',1.935
'0:32.244',1.935
'0:32.248',1.930
'0:32.252',1.915
'0:32.256',1.915
'0:32.260',1.915
'0:32.264',1.915
'0:32.268',1.910
'0:32.272',1.910
'0:32.276',1.890
'0:32.280',1.870
'0:32.284',1.875
'0:32.288',1.885
'0:32.292',1.875
'0:32.296',1.850
'0:32.300',1.835
'0:32.304',1.800
'0:32.308',1.725
'0:32.312',1.615
'0:32.316',1.545
'0:32.320',1.535
'0:32.324',1.585
'0:32.328',1.650
'0:32.332',1.820
'0:32.336',2.190
'0:32.340',2.690
'0:32.344',3.150
'0:32.348',3.570
'0:32.352',3.750
'0:32.356',3.565
'0:32.360',3.010
'0:32.364',2.490
'0:32.368',2.030
'0:32.372',1.650
'0:32.376',1.370
'0:32.380',1.250
'0:32.384',1.235
'0:32.388',1.230
'0:32.392',1.250
'0:32.396',1.330
'0:32.400',1.420
'0:32.404',1.460
'0:32.408',1.500
'0:32.412',1.500
'0:32.416',1.500
'0:32.420',1.515
'0:32.424',1.530
'0:32.428',1.550
'0:32.432',1.550
'0:32.436',1.560
'0:32.440',1.550
'0:32.444',1.545
'0:32.448',1.550
'0:32.452',1.550
'0:32.456',1.550
'0:32.460',1.550
'0:32.464',1.560
'0:32.468',1.550
'0:32.472',1.555
'0:32.476',1.555
'0:32.480',1.550
'0:32.484',1.560
'0:32.488',1.550
'0:32.492',1.540
'0:32.496',1.550
'0:32.500',1.550
'0:32.504',1.565
'0:32.508',1.575
'0:32.512',1.580
'0:32.516',1.585
'0:32.520',1.585
'0:32.524',1.595
'0:32.528',1.580
'0:32.532',1.580
'0:32.536',1.580
'0:32.540',1.585
'0:32.544',1.550
'0:32.548',1.575
'0:32.552',1.595
'0:32.556',1.610
'0:32.560',1.610
'0:32.564',1.610
'0:32.568',1.620
'0:32.572',1.620
'0:32.576',1.635
'0:32.580',1.645
'0:32.584',1.650
'0:32.588',1.660
'0:32.592',1.670
'0:32.596',1.670
'0:32.600',1.670
'0:32.604',1.680
'0:32.608',1.730
'0:32.612',1.765
'0:32.616',1.775
'0:32.620',1.790
'0:32.624',1.775
'0:32.628',1.820
'0:32.632',1.890
'0:32.636',1.970
'0:32.640',2.020
'0:32.644',2.055
'0:32.648',2.065
'0:32.652',2.050
'0:32.656',2.075
'0:32.660',2.130
'0:32.664',2.205
'0:32.668',2.240
'0:32.672',2.235
'0:32.676',2.255
'0:32.680',2.290
'0:32.684',2.330
'0:32.688',2.370
'0:32.692',2.415
'0:32.696',2.460
'0:32.700',2.490
'0:32.704',2.505
'0:32.708',2.475
'0:32.712',2.475
'0:32.716',2.445
'0:32.720',2.410
'0:32.724',2.380
'0:32.728',2.365
'0:32.732',2.350
'0:32.736',2.315
'0:32.740',2.260
'0:32.744',2.220
'0:32.748',2.160
'0:32.752',2.110
'0:32.756',2.060
'0:32.760',2.020
'0:32.764',1.995
'0:32.768',1.980
'0:32.772',1.930
'0:32.776',1.915
'0:32.780',1.900
'0:32.784',1.895
'0:32.788',1.870
'0:32.792',1.815
'0:32.796',1.830
'0:32.800',1.835
'0:32.804',1.810
'0:32.808',1.795
'0:32.812',1.775
'0:32.816',1.745
'0:32.820',1.770
'0:32.824',1.780
'0:32.828',1.745
'0:32.832',1.730
'0:32.836',1.740
'0:32.840',1.745
'0:32.844',1.740
'0:32.848',1.710
'0:32.852',1.700
'0:32.856',1.685
'0:32.860',1.685
'0:32.864',1.680
'0:32.868',1.675
'0:32.872',1.680
'0:32.876',1.670
'0:32.880',1.675
'0:32.884',1.680
'0:32.888',1.675
'0:32.892',1.690
'0:32.896',1.725
'0:32.900',1.745
'0:32.904',1.745
'0:32.908',1.700
'0:32.912',1.700
'0:32.916',1.710
'0:32.920',1.755
'0:32.924',1.785
'0:32.928',1.765
'0:32.932',1.745
'0:32.936',1.745
'0:32.940',1.765
'0:32.944',1.755
'0:32.948',1.750
'0:32.952',1.765
'0:32.956',1.755
'0:32.960',1.745
'0:32.964',1.770
'0:32.968',1.770
'0:32.972',1.750
'0:32.976',1.745
'0:32.980',1.745
'0:32.984',1.765
'0:32.988',1.755
'0:32.992',1.710
'0:32.996',1.710
'0:33.000',1.725
'0:33.004',1.725
'0:33.008',1.700
'0:33.012',1.710
'0:33.016',1.740
'0:33.020',1.740
'0:33.024',1.775
'0:33.028',1.795
'0:33.032',1.775
'0:33.036',1.745
'0:33.040',1.750
'0:33.044',1.765
'0:33.048',1.755
'0:33.052',1.725
'0:33.056',1.725
'0:33.060',1.745
'0:33.064',1.725
'0:33.068',1.710
'0:33.072',1.745
'0:33.076',1.755
'0:33.080',1.770
'0:33.084',1.730
'0:33.088',1.725
'0:33.092',1.725
'0:33.096',1.710
'0:33.100',1.730
'0:33.104',1.735
'0:33.108',1.725
'0:33.112',1.730
'0:33.116',1.770
'0:33.120',1.745
'0:33.124',1.730
'0:33.128',1.730
'0:33.132',1.730
'0:33.136',1.750
'0:33.140',1.775
'0:33.144',1.750
'0:33.148',1.730
'0:33.152',1.725
'0:33.156',1.725
'0:33.160',1.725
'0:33.164',1.725
'0:33.168',1.710
'0:33.172',1.710
'0:33.176',1.710
'0:33.180',1.725
'0:33.184',1.710
'0:33.188',1.745
'0:33.192',1.740
'0:33.196',1.730
'0:33.200',1.730
'0:33.204',1.725
'0:33.208',1.740
'0:33.212',1.745
'0:33.216',1.750
'0:33.220',1.745
'0:33.224',1.745
'0:33.228',1.745
'0:33.232',1.725
'0:33.236',1.730
'0:33.240',1.760
'0:33.244',1.770
'0:33.248',1.745
'0:33.252',1.725
'0:33.256',1.730
'0:33.260',1.750
'0:33.264',1.765
'0:33.268',1.755
'0:33.272',1.745
'0:33.276',1.745
'0:33.280',1.775
'0:33.284',1.770
'0:33.288',1.755
'0:33.292',1.765
'0:33.296',1.775
'0:33.300',1.795
'0:33.304',1.805
'0:33.308',1.830
'0:33.312',1.835
'0:33.316',1.810
'0:33.320',1.790
'0:33.324',1.770
'0:33.328',1.770
'0:33.332',1.770
'0:33.336',1.770
'0:33.340',1.745
'0:33.344',1.730
'0:33.348',1.730
'0:33.352',1.765
'0:33.356',1.800
'0:33.360',1.805
'0:33.364',1.790
'0:33.368',1.765
'0:33.372',1.770
'0:33.376',1.805
'0:33.380',1.865
'0:33.384',1.875
'0:33.388',1.900
'0:33.392',1.915
'0:33.396',1.965
'0:33.400',2.010
'0:33.404',2.085
'0:33.408',2.115
'0:33.412',2.125
'0:33.416',2.125
'0:33.420',2.100
'0:33.424',2.075
'0:33.428',2.030
'0:33.432',1.980
'0:33.436',1.915
'0:33.440',1.900
'0:33.444',1.870
'0:33.448',1.855
'0:33.452',1.840
'0:33.456',1.830
'0:33.460',1.830
'0:33.464',1.835
'0:33.468',1.830
'0:33.472',1.825
'0:33.476',1.805
'0:33.480',1.795
'0:33.484',1.805
'0:33.488',1.820
'0:33.492',1.830
'0:33.496',1.805
'0:33.500',1.820
'0:33.504',1.830
'0:33.508',1.830
'0:33.512',1.810
'0:33.516',1.805
'0:33.520',1.775
'0:33.524',1.710
'0:33.528',1.610
'0:33.532',1.595
'0:33.536',1.650
'0:33.540',1.715
'0:33.544',1.820
'0:33.548',2.100
'0:33.552',2.550
'0:33.556',3.060
'0:33.560',3.515
'0:33.564',3.920
'0:33.568',4.045
'0:33.572',3.770
'0:33.576',3.185
'0:33.580',2.660
'0:33.584',2.215
'0:33.588',1.805
'0:33.592',1.515
'0:33.596',1.355
'0:33.600',1.330
'0:33.604',1.355
'0:33.608',1.405
'0:33.612',1.485
'0:33.616',1.570
'0:33.620',1.620
'0:33.624',1.635
'0:33.628',1.645
'0:33.632',1.660
'0:33.636',1.660
'0:33.640',1.660
'0:33.644',1.680
'0:33.648',1.700
'0:33.652',1.715
'0:33.656',1.710
'0:33.660',1.710
'0:33.664',1.740
'0:33.668',1.735
'0:33.672',1.720
'0:33.676',1.725
'0:33.680',1.730
'0:33.684',1.745
'0:33.688',1.765
'0:33.692',1.755
'0:33.696',1.760
'0:33.700',1.755
'0:33.704',1.750
'0:33.708',1.745
'0:33.712',1.770
'0:33.716',1.770
'0:33.720',1.770
'0:33.724',1.770
'0:33.728',1.770
'0:33.732',1.770
'0:33.736',1.775
'0:33.740',1.790
'0:33.744',1.780
'0:33.748',1.770
'0:33.752',1.790
'0:33.756',1.805
'0:33.760',1.810
'0:33.764',1.820
'0:33.768',1.830
'0:33.772',1.825
'0:33.776',1.820
'0:33.780',1.820
'0:33.784',1.830
'0:33.788',1.840
'0:33.792',1.865
'0:33.796',1.875
'0:33.800',1.870
'0:33.804',1.870
'0:33.808',1.885
'0:33.812',1.905
'0:33.816',1.915
'0:33.820',1.935
'0:33.824',1.950
'0:33.828',1.955
'0:33.832',1.970
'0:33.836',2.010
'0:33.840',2.030
'0:33.844',2.035
'0:33.848',2.050
'0:33.852',2.070
'0:33.856',2.100
'0:33.860',2.150
'0:33.864',2.180
'0:33.868',2.220
'0:33.872',2.290
'0:33.876',2.340
'0:33.880',2.380
'0:33.884',2.430
'0:33.888',2.470
'0:33.892',2.510
'0:33.896',2.545
'0:33.900',2.590
'0:33.904',2.620
'0:33.908',2.660
'0:33.912',2.685
'0:33.916',2.705
'0:33.920',2.735
'0:33.924',2.750
'0:33.928',2.765
'0:33.932',2.755
'0:33.936',2.730
'0:33.940',2.705
'0:33.944',2.670
'0:33.948',2.640
'0:33.952',2.595
'0:33.956',2.545
'0:33.960',2.510
'0:33.964',2.470
'0:33.968',2.415
'0:33.972',2.365
'0:33.976',2.330
'0:33.980',2.310
'0:33.984',2.270
'0:33.988',2.245
'0:33.992',2.220
'0:33.996',2.210
'0:34.000',2.190
'0:34.004',2.160
'0:34.008',2.135
'0:34.012',2.110
'0:34.016',2.090
'0:34.020',2.085
'0:34.024',2.070
'0:34.028',2.085
'0:34.032',2.075
'0:34.036',2.030
'0:34.040',1.990
'0:34.044',1.960
'0:34.048',1.950
'0:34.052',1.935
'0:34.056',1.955
'0:34.060',1.965
'0:34.064',1.955
'0:34.068',1.955
'0:34.072',1.950
'0:34.076',1.960
'0:34.080',1.965
'0:34.084',1.970
'0:34.088',1.965
'0:34.092',1.965
'0:34.096',1.965
'0:34.100',1.970
'0:34.104',2.005
'0:34.108',1.990
'0:34.112',1.990
'0:34.116',1.970
'0:34.120',1.970
'0:34.124',1.995
'0:34.128',2.000
'0:34.132',2.010
'0:34.136',2.010
'0:34.140',2.015
'0:34.144',2.020
'0:34.148',2.020
'0:34.152',2.015
'0:34.156',2.030
'0:34.160',2.030
'0:34.164',2.030
'0:34.168',2.020
'0:34.172',2.045
'0:34.176',2.090
'0:34.180',2.090
'0:34.184',2.090
'0:34.188',2.075
'0:34.192',2.090
'0:34.196',2.080
'0:34.200',2.050
'0:34.204',2.050
'0:34.208',2.045
'0:34.212',2.015
'0:34.216',2.000
'0:34.220',2.010
'0:34.224',2.030
'0:34.228',2.035
'0:34.232',2.035
'0:34.236',2.050
'0:34.240',2.060
'0:34.244',2.050
'0:34.248',2.045
'0:34.252',2.070
'0:34.256',2.045
'0:34.260',2.045
'0:34.264',2.035
'0:34.268',2.030
'0:34.272',2.030
'0:34.276',2.045
'0:34.280',2.050
'0:34.284',2.030
